page_id,title,diff_url,revision_id,timestamp,contributor_ip,contributor_ip_int
1298232,Simon Heffer,http://en.wikipedia.org/w/index.php?diff=603324740,603324740,1396975774,204.4.142.180,3422850740
469665,Earl of Strafford,http://en.wikipedia.org/w/index.php?diff=603161076,603161076,1396883345,204.4.143.116,3422850932
18637136,"Edmund Byng, 6th Earl of Strafford",http://en.wikipedia.org/w/index.php?diff=603160939,603160939,1396883278,204.4.143.116,3422850932
1446288,Dominic Wood,http://en.wikipedia.org/w/index.php?diff=603132811,603132811,1396867684,204.4.143.116,3422850932
22894063,Lubuntu,http://en.wikipedia.org/w/index.php?diff=602706588,602706588,1396607195,204.4.142.188,3422850748
32448984,Chipping Norton set,http://en.wikipedia.org/w/index.php?diff=602293999,602293999,1396374218,204.4.142.188,3422850748
20273953,List of High Commissioners of the United Kingdom to Barbados,http://en.wikipedia.org/w/index.php?diff=602257468,602257468,1396355576,204.4.142.188,3422850748
73299,Illinois Institute of Technology,http://en.wikipedia.org/w/index.php?diff=568368587,568368587,1376406277,204.4.182.14,3422860814
1195804,Willy Loman,http://en.wikipedia.org/w/index.php?diff=567854033,567854033,1376074777,204.4.182.14,3422860814
228613,Starfish,http://en.wikipedia.org/w/index.php?diff=546836456,546836456,1364176082,203.56.87.254,3409467390
2571155,Joe Bastardi,http://en.wikipedia.org/w/index.php?diff=508916877,508916877,1345806880,204.4.142.188,3422850748
3871014,Rainbow,http://en.wikipedia.org/w/index.php?diff=508839605,508839605,1345757011,12.47.208.37,204460069
3871014,Rainbow,http://en.wikipedia.org/w/index.php?diff=508839421,508839421,1345756921,12.47.208.37,204460069
14463,Harmonic mean,http://en.wikipedia.org/w/index.php?diff=508832134,508832134,1345753662,204.4.182.17,3422860817
5930864,Shannon Shakespeare,http://en.wikipedia.org/w/index.php?diff=508519339,508519339,1345584586,204.4.182.15,3422860815
1264779,Resilience,http://en.wikipedia.org/w/index.php?diff=507971639,507971639,1345290177,204.4.142.180,3422850740
288574,Ontario Northland Railway,http://en.wikipedia.org/w/index.php?diff=507706091,507706091,1345134418,204.4.142.180,3422850740
188681,Haberdashers' Aske's Boys' School,http://en.wikipedia.org/w/index.php?diff=507511777,507511777,1345025971,204.4.142.180,3422850740
188681,Haberdashers' Aske's Boys' School,http://en.wikipedia.org/w/index.php?diff=507510939,507510939,1345025420,204.4.142.180,3422850740
188681,Haberdashers' Aske's Boys' School,http://en.wikipedia.org/w/index.php?diff=507510692,507510692,1345025222,204.4.142.180,3422850740
188681,Haberdashers' Aske's Boys' School,http://en.wikipedia.org/w/index.php?diff=507510566,507510566,1345025135,204.4.142.188,3422850748
188681,Haberdashers' Aske's Boys' School,http://en.wikipedia.org/w/index.php?diff=507510292,507510292,1345024940,204.4.142.188,3422850748
3004663,Abby Joseph Cohen,http://en.wikipedia.org/w/index.php?diff=507433900,507433900,1344977597,204.4.182.16,3422860816
513857,Vanessa (name),http://en.wikipedia.org/w/index.php?diff=506721703,506721703,1344604619,12.47.208.50,204460082
27719395,Rich Martell,http://en.wikipedia.org/w/index.php?diff=506693774,506693774,1344587119,204.4.142.188,3422850748
265292,Book value,http://en.wikipedia.org/w/index.php?diff=506598598,506598598,1344537591,12.47.208.37,204460069
24051258,San Jose and Geneva,http://en.wikipedia.org/w/index.php?diff=506396947,506396947,1344435679,204.4.143.44,3422850860
107710,"Madera, California",http://en.wikipedia.org/w/index.php?diff=506356054,506356054,1344410964,204.4.142.180,3422850740
3268249,Quicksort,http://en.wikipedia.org/w/index.php?diff=506298333,506298333,1344376970,204.4.182.14,3422860814
423943,Rhesus macaque,http://en.wikipedia.org/w/index.php?diff=506265838,506265838,1344363662,12.47.208.34,204460066
824558,Noah Ngeny,http://en.wikipedia.org/w/index.php?diff=506228568,506228568,1344346606,204.4.182.17,3422860817
1332,August 7,http://en.wikipedia.org/w/index.php?diff=506131802,506131802,1344289821,203.56.87.254,3409467390
398439,Option time value,http://en.wikipedia.org/w/index.php?diff=506099582,506099582,1344275891,204.4.182.15,3422860815
18301533,Rebecca Soni,http://en.wikipedia.org/w/index.php?diff=505539285,505539285,1343976362,12.47.208.62,204460094
15396626,The Saints Rugby School,http://en.wikipedia.org/w/index.php?diff=505497492,505497492,1343950695,204.4.143.44,3422850860
2132449,Chris Hoy,http://en.wikipedia.org/w/index.php?diff=505456042,505456042,1343930575,204.4.142.188,3422850748
