page_id,title,diff_url,revision_id,timestamp,contributor_ip,contributor_ip_int
23195,Petroleum,http://en.wikipedia.org/w/index.php?diff=614381689,614381689,1403712681,141.116.212.32,2373243936
1048955,Michael Andretti,http://en.wikipedia.org/w/index.php?diff=613319826,613319826,1403031181,141.116.212.23,2373243927
38004852,Minecraft: The Story of Mojang,http://en.wikipedia.org/w/index.php?diff=613107819,613107819,1402902377,141.116.212.23,2373243927
32395353,List of M*A*S*H characters,http://en.wikipedia.org/w/index.php?diff=612396870,612396870,1402428227,141.116.212.23,2373243927
198477,The Rentals,http://en.wikipedia.org/w/index.php?diff=611830416,611830416,1402066910,141.116.244.167,2373252263
32588129,"Commanding General, United States Army Forces Command",http://en.wikipedia.org/w/index.php?diff=611542345,611542345,1401896475,141.116.212.32,2373243936
17421907,Army Wounded Warrior Program,http://en.wikipedia.org/w/index.php?diff=611381649,611381649,1401803955,141.116.212.32,2373243936
25661918,Amanda Simpson,http://en.wikipedia.org/w/index.php?diff=611222420,611222420,1401711360,141.116.212.32,2373243936
356655,Cape Henlopen State Park,http://en.wikipedia.org/w/index.php?diff=607763356,607763356,1399636246,141.116.212.32,2373243936
42498195,Army Energy Initiatives Task Force,http://en.wikipedia.org/w/index.php?diff=607376417,607376417,1399405817,141.116.212.23,2373243927
42498195,Army Energy Initiatives Task Force,http://en.wikipedia.org/w/index.php?diff=607376305,607376305,1399405777,141.116.212.23,2373243927
39053182,Regionally Aligned Forces,http://en.wikipedia.org/w/index.php?diff=606659336,606659336,1398967858,141.116.212.32,2373243936
27239103,Office of the Administrative Assistant to the Secretary of the Army,http://en.wikipedia.org/w/index.php?diff=604644971,604644971,1397767989,141.116.212.23,2373243927
6313025,United States Army Trial Defense Service,http://en.wikipedia.org/w/index.php?diff=603478627,603478627,1397065306,141.116.212.32,2373243936
7671666,Raymond T. Odierno,http://en.wikipedia.org/w/index.php?diff=603156255,603156255,1396880923,141.116.212.32,2373243936
7671666,Raymond T. Odierno,http://en.wikipedia.org/w/index.php?diff=603156187,603156187,1396880889,141.116.212.32,2373243936
7671666,Raymond T. Odierno,http://en.wikipedia.org/w/index.php?diff=603156039,603156039,1396880814,141.116.212.32,2373243936
7671666,Raymond T. Odierno,http://en.wikipedia.org/w/index.php?diff=603153927,603153927,1396879693,141.116.212.32,2373243936
30528135,Mary Sally Matiella,http://en.wikipedia.org/w/index.php?diff=602400901,602400901,1396436206,141.116.212.23,2373243927
20618,Martin Bormann,http://en.wikipedia.org/w/index.php?diff=602140349,602140349,1396287808,141.116.212.32,2373243936
40905902,Forever Evil: Blight,http://en.wikipedia.org/w/index.php?diff=602118986,602118986,1396278346,141.116.212.32,2373243936
91503,"Maverick County, Texas",http://en.wikipedia.org/w/index.php?diff=602110472,602110472,1396273735,141.116.212.23,2373243927
961577,Inspector general,http://en.wikipedia.org/w/index.php?diff=600487510,600487510,1395341428,141.116.212.32,2373243936
42239127,Wikipedia talk:Articles for creation/Arlington National Cemetery's First Law Enforcement Chief,http://en.wikipedia.org/w/index.php?diff=600201440,600201440,1395170947,141.116.212.23,2373243927
42239127,Wikipedia talk:Articles for creation/Arlington National Cemetery's First Law Enforcement Chief,http://en.wikipedia.org/w/index.php?diff=600201346,600201346,1395170908,141.116.212.23,2373243927
14643971,Cedar Shoals High School,http://en.wikipedia.org/w/index.php?diff=600172646,600172646,1395158052,141.116.212.23,2373243927
39583796,Forever Evil,http://en.wikipedia.org/w/index.php?diff=597419525,597419525,1393531938,141.116.212.23,2373243927
1918000,Joseph Gilbert Totten,http://en.wikipedia.org/w/index.php?diff=596345782,596345782,1392908583,141.116.212.23,2373243927
1918000,Joseph Gilbert Totten,http://en.wikipedia.org/w/index.php?diff=596345512,596345512,1392908456,141.116.212.23,2373243927
35505115,Gregory D. Gadson,http://en.wikipedia.org/w/index.php?diff=594263316,594263316,1391719685,141.116.212.32,2373243936
31535929,Battle of Ganjgal,http://en.wikipedia.org/w/index.php?diff=594046620,594046620,1391608856,141.116.212.32,2373243936
3104844,172nd Infantry Brigade (United States),http://en.wikipedia.org/w/index.php?diff=593160214,593160214,1391109671,141.116.212.23,2373243927
28625,Supervolcano,http://en.wikipedia.org/w/index.php?diff=589440057,589440057,1389014663,141.116.212.23,2373243927
95035,"St. Clair County, Michigan",http://en.wikipedia.org/w/index.php?diff=588830759,588830759,1388679479,141.116.212.23,2373243927
119110,"Columbus Township, St. Clair County, Michigan",http://en.wikipedia.org/w/index.php?diff=588830598,588830598,1388679404,141.116.212.23,2373243927
119110,"Columbus Township, St. Clair County, Michigan",http://en.wikipedia.org/w/index.php?diff=588829782,588829782,1388678955,141.116.212.23,2373243927
119110,"Columbus Township, St. Clair County, Michigan",http://en.wikipedia.org/w/index.php?diff=588829633,588829633,1388678873,141.116.212.23,2373243927
39583796,Forever Evil,http://en.wikipedia.org/w/index.php?diff=586809250,586809250,1387472417,141.116.212.32,2373243936
17182154,Fort Leonard Wood (military base),http://en.wikipedia.org/w/index.php?diff=586506180,586506180,1387296140,141.116.212.32,2373243936
13570709,William H. Wilbur,http://en.wikipedia.org/w/index.php?diff=585949569,585949569,1386963048,141.116.212.32,2373243936
