article_id,title,diff_url,revision_id,ts,timestamp,contributor_ip
1387789,Live at Last (Black Sabbath album),http://en.wikipedia.org/w/index.php?diff=319774204,319774204,1.255506762E9,1255506762,195.88.222.46
3634638,Leigh Hart,http://en.wikipedia.org/w/index.php?diff=307704735,307704735,1.250149008E9,1250149008,195.88.222.45
3634638,Leigh Hart,http://en.wikipedia.org/w/index.php?diff=307704031,307704031,1.250148591E9,1250148591,195.88.222.45
445658,Velupillai Prabhakaran,http://en.wikipedia.org/w/index.php?diff=297135158,297135158,1.245321308E9,1245321308,195.88.222.33
54132,Olof Palme,http://en.wikipedia.org/w/index.php?diff=296729629,296729629,1.245149478E9,1245149478,195.88.222.33
1528661,Fokker 50,http://en.wikipedia.org/w/index.php?diff=295390730,295390730,1.244562192E9,1244562192,41.223.164.20
3198955,Suzan Shown Harjo,http://en.wikipedia.org/w/index.php?diff=294933193,294933193,1.244359832E9,1244359832,195.88.222.33
1309790,Prostitution in Thailand,http://en.wikipedia.org/w/index.php?diff=294931482,294931482,1.244358667E9,1244358667,195.88.222.33
1309790,Prostitution in Thailand,http://en.wikipedia.org/w/index.php?diff=294929528,294929528,1.244357426E9,1244357426,195.88.222.33
1309790,Prostitution in Thailand,http://en.wikipedia.org/w/index.php?diff=294929409,294929409,1.244357349E9,1244357349,195.88.222.33
1309790,Prostitution in Thailand,http://en.wikipedia.org/w/index.php?diff=294929008,294929008,1.244357142E9,1244357142,195.88.222.33
1309790,Prostitution in Thailand,http://en.wikipedia.org/w/index.php?diff=294926841,294926841,1.244355888E9,1244355888,195.88.222.33
1309790,Prostitution in Thailand,http://en.wikipedia.org/w/index.php?diff=294926578,294926578,1.244355729E9,1244355729,195.88.222.33
1309790,Prostitution in Thailand,http://en.wikipedia.org/w/index.php?diff=294926309,294926309,1.244355572E9,1244355572,195.88.222.33
34141,Xenophobia,http://en.wikipedia.org/w/index.php?diff=293926746,293926746,1.243943523E9,1243943523,195.88.222.33
5702,Channel Tunnel,http://en.wikipedia.org/w/index.php?diff=293924648,293924648,1.24394255E9,1243942550,195.88.222.33
5702,Channel Tunnel,http://en.wikipedia.org/w/index.php?diff=293924557,293924557,1.243942502E9,1243942502,195.88.222.33
173433,Fin de siècle,http://en.wikipedia.org/w/index.php?diff=293922886,293922886,1.243941724E9,1243941724,195.88.222.33
678255,Catharine MacKinnon,http://en.wikipedia.org/w/index.php?diff=293697507,293697507,1.243854098E9,1243854098,195.88.222.33
678255,Catharine MacKinnon,http://en.wikipedia.org/w/index.php?diff=293694031,293694031,1.243852425E9,1243852425,195.88.222.33
678255,Catharine MacKinnon,http://en.wikipedia.org/w/index.php?diff=293673511,293673511,1.243841334E9,1243841334,195.88.222.33
390520,Iran Air Flight 655,http://en.wikipedia.org/w/index.php?diff=293670434,293670434,1.243839673E9,1243839673,195.88.222.33
844547,Robert Chambers (killer),http://en.wikipedia.org/w/index.php?diff=293466886,293466886,1.243751832E9,1243751832,195.88.222.33
844547,Robert Chambers (killer),http://en.wikipedia.org/w/index.php?diff=293466439,293466439,1.243751582E9,1243751582,195.88.222.33
844547,Robert Chambers (killer),http://en.wikipedia.org/w/index.php?diff=293457137,293457137,1.243746365E9,1243746365,195.88.222.33
20778,Misandry,http://en.wikipedia.org/w/index.php?diff=291125928,291125928,1.242802851E9,1242802851,195.88.222.33
20778,Misandry,http://en.wikipedia.org/w/index.php?diff=291125816,291125816,1.242802782E9,1242802782,195.88.222.33
20778,Misandry,http://en.wikipedia.org/w/index.php?diff=291125726,291125726,1.242802732E9,1242802732,195.88.222.33
20778,Misandry,http://en.wikipedia.org/w/index.php?diff=291125438,291125438,1.242802579E9,1242802579,195.88.222.33
1291028,Emma Zimmer,http://en.wikipedia.org/w/index.php?diff=290894456,290894456,1.24271766E9,1242717660,195.88.222.33
447771,Stutthof concentration camp,http://en.wikipedia.org/w/index.php?diff=290892279,290892279,1.242716416E9,1242716416,195.88.222.33
476935,Jenny-Wanda Barkmann,http://en.wikipedia.org/w/index.php?diff=290891690,290891690,1.242716092E9,1242716092,195.88.222.33
