page_id,title,diff_url,revision_id,timestamp,contributor_ip
2004919,Cabanas,http://de.wikipedia.org/w/index.php?diff=131596615,131596615,1403681514,136.173.62.145
6306386,Frans Sammut,http://de.wikipedia.org/w/index.php?diff=131110215,131110215,1402169526,136.173.62.145
6679349,Dmitri Jewgenjewitsch Rybolowlew,http://de.wikipedia.org/w/index.php?diff=130582463,130582463,1400596825,136.173.62.145
340739,Chlordioxid,http://de.wikipedia.org/w/index.php?diff=130357223,130357223,1399971188,136.173.62.145
40857,Generisches Maskulinum,http://de.wikipedia.org/w/index.php?diff=130142208,130142208,1399362045,136.173.62.145
687951,Wolf Klinz,http://de.wikipedia.org/w/index.php?diff=129976532,129976532,1398868115,136.173.162.144
16165,Politische Korrektheit,http://de.wikipedia.org/w/index.php?diff=129935428,129935428,1398758876,136.173.62.145
8215604,"Diskussion:Der Wildtöter (Hörspiel, Halver)",http://de.wikipedia.org/w/index.php?diff=129900608,129900608,1398669464,136.173.62.145
42513,Reinhard Bütikofer,http://de.wikipedia.org/w/index.php?diff=129800510,129800510,1398355214,136.173.162.144
935752,Gudrun Schyman,http://de.wikipedia.org/w/index.php?diff=129764449,129764449,1398252719,91.194.202.200
5267561,Melchior Wathelet (Junior),http://de.wikipedia.org/w/index.php?diff=129606223,129606223,1397765325,136.173.162.129
5435976,Bruno Tobback,http://de.wikipedia.org/w/index.php?diff=129533103,129533103,1397566296,136.173.162.145
5435976,Bruno Tobback,http://de.wikipedia.org/w/index.php?diff=129533073,129533073,1397566215,136.173.162.145
388755,Socialistische Partij Anders,http://de.wikipedia.org/w/index.php?diff=129533034,129533034,1397566133,136.173.162.145
388755,Socialistische Partij Anders,http://de.wikipedia.org/w/index.php?diff=129532960,129532960,1397566014,136.173.162.145
388755,Socialistische Partij Anders,http://de.wikipedia.org/w/index.php?diff=129532947,129532947,1397565993,136.173.162.145
388755,Socialistische Partij Anders,http://de.wikipedia.org/w/index.php?diff=129532925,129532925,1397565960,136.173.162.145
165341,Rebecca Harms,http://de.wikipedia.org/w/index.php?diff=129173667,129173667,1396534737,136.173.162.144
165341,Rebecca Harms,http://de.wikipedia.org/w/index.php?diff=129172913,129172913,1396533026,136.173.162.144
3679558,Diskussion:Hiltrud Breyer,http://de.wikipedia.org/w/index.php?diff=128595971,128595971,1395053329,136.173.162.144
7771299,Ahmad al-Dscharba,http://de.wikipedia.org/w/index.php?diff=128440440,128440440,1394632258,136.173.62.145
36911,Galileo (Satellitennavigation),http://de.wikipedia.org/w/index.php?diff=128413986,128413986,1394559097,136.173.62.145
1200408,Arsenij Jazenjuk,http://de.wikipedia.org/w/index.php?diff=128274157,128274157,1394199816,136.173.62.145
8127826,Aarzemnieki,http://de.wikipedia.org/w/index.php?diff=128125268,128125268,1393834261,136.173.62.145
1200408,Arsenij Jazenjuk,http://de.wikipedia.org/w/index.php?diff=127992218,127992218,1393498878,136.173.62.145
692940,Werchowna Rada,http://de.wikipedia.org/w/index.php?diff=127882163,127882163,1393221770,136.173.62.145
7994330,Euromaidan,http://de.wikipedia.org/w/index.php?diff=127731451,127731451,1392816059,136.173.62.145
7934090,Liste der Fraktionen im Europäischen Parlament,http://de.wikipedia.org/w/index.php?diff=127723818,127723818,1392801425,136.173.62.145
165341,Rebecca Harms,http://de.wikipedia.org/w/index.php?diff=127666820,127666820,1392647541,136.173.162.144
97795,Olympische Winterspiele 2014,http://de.wikipedia.org/w/index.php?diff=127523007,127523007,1392290175,136.173.62.145
8046696,Olympische Winterspiele 2014/Rennrodeln,http://de.wikipedia.org/w/index.php?diff=127501141,127501141,1392225955,136.173.62.145
1629194,Dirk Jan de Geer,http://de.wikipedia.org/w/index.php?diff=127482557,127482557,1392190932,136.173.62.145
2192054,Gesine Meißner,http://de.wikipedia.org/w/index.php?diff=127409919,127409919,1392025446,136.173.162.144
2192054,Gesine Meißner,http://de.wikipedia.org/w/index.php?diff=127409755,127409755,1392025143,136.173.162.144
1691610,Gabriele Stauner,http://de.wikipedia.org/w/index.php?diff=127260808,127260808,1391673160,136.173.162.144
3623588,Benutzer:Ralf Roletschek/IP-Pool,http://de.wikipedia.org/w/index.php?diff=127240641,127240641,1391613831,136.173.180.24
1691610,Gabriele Stauner,http://de.wikipedia.org/w/index.php?diff=127237983,127237983,1391609068,136.173.162.144
442115,Wikipedia:Typografie,http://de.wikipedia.org/w/index.php?diff=127069436,127069436,1391188459,136.173.62.145
4745029,Zottiger Schillerporling,http://de.wikipedia.org/w/index.php?diff=126999630,126999630,1391012938,136.173.62.145
8047702,Laimdota Straujuma,http://de.wikipedia.org/w/index.php?diff=126777192,126777192,1390470655,136.173.62.145
432562,Hermann Winkler (Politiker),http://de.wikipedia.org/w/index.php?diff=126508918,126508918,1389808835,136.173.162.144
432562,Hermann Winkler (Politiker),http://de.wikipedia.org/w/index.php?diff=126500830,126500830,1389794563,136.173.162.144
432562,Hermann Winkler (Politiker),http://de.wikipedia.org/w/index.php?diff=126500752,126500752,1389794420,136.173.162.144
820886,Gerundeter offener Hinterzungenvokal,http://de.wikipedia.org/w/index.php?diff=126328683,126328683,1389369877,136.173.62.145
887146,Dassendorf,http://de.wikipedia.org/w/index.php?diff=126219196,126219196,1389112409,136.173.162.129
1291768,Karel Gut,http://de.wikipedia.org/w/index.php?diff=126204655,126204655,1389085623,136.173.62.145
337734,Waleri Abissalowitsch Gergijew,http://de.wikipedia.org/w/index.php?diff=125581593,125581593,1387440671,136.173.62.145
1248412,Radio Lippe,http://de.wikipedia.org/w/index.php?diff=125560803,125560803,1387374691,136.173.62.145
7994330,Euromaidan,http://de.wikipedia.org/w/index.php?diff=125487091,125487091,1387185885,136.173.162.145
