page_id,title,diff_url,revision_id,timestamp,contributor_ip,contributor_ip_int
42121866,2015 United States federal budget,http://en.wikipedia.org/w/index.php?diff=615410749,615410749,1404383067,193.5.216.100,3238385764
737798,Hydroxyl radical,http://en.wikipedia.org/w/index.php?diff=615290775,615290775,1404306695,193.5.216.100,3238385764
40494667,Bulk Dispatch Lapse,http://en.wikipedia.org/w/index.php?diff=615160105,615160105,1404224962,193.5.216.100,3238385764
1410400,Persistent organic pollutant,http://en.wikipedia.org/w/index.php?diff=615004303,615004303,1404128319,193.5.216.100,3238385764
20368358,Perfluorononanoic acid,http://en.wikipedia.org/w/index.php?diff=613557367,613557367,1403183475,193.5.216.100,3238385764
1312117,Huntsman Corporation,http://en.wikipedia.org/w/index.php?diff=613554932,613554932,1403181944,193.5.216.100,3238385764
824704,Perfluorooctanesulfonic acid,http://en.wikipedia.org/w/index.php?diff=613121835,613121835,1402911720,193.5.216.100,3238385764
20471890,Fluorosurfactant,http://en.wikipedia.org/w/index.php?diff=613121354,613121354,1402911413,193.5.216.100,3238385764
1445789,Sulfuryl fluoride,http://en.wikipedia.org/w/index.php?diff=612747109,612747109,1402652508,193.5.216.100,3238385764
39264019,Zielfahrzeug 68,http://en.wikipedia.org/w/index.php?diff=611397706,611397706,1401812276,193.5.216.100,3238385764
39253415,Mowag 4x4 armored reconnaissance vehicle (armored dummy),http://en.wikipedia.org/w/index.php?diff=611397558,611397558,1401812218,193.5.216.100,3238385764
7270080,Chlorinated paraffins,http://en.wikipedia.org/w/index.php?diff=611389096,611389096,1401807915,193.5.216.100,3238385764
10052952,Comparison of notetaking software,http://en.wikipedia.org/w/index.php?diff=610351255,610351255,1401200010,162.23.5.13,2719417613
42701512,Ophraella communa,http://en.wikipedia.org/w/index.php?diff=609383137,609383137,1400594224,193.5.216.100,3238385764
2667794,Ambrosia artemisiifolia,http://en.wikipedia.org/w/index.php?diff=607453667,607453667,1399453994,193.5.216.100,3238385764
33376527,Michele Parrinello,http://en.wikipedia.org/w/index.php?diff=606745807,606745807,1399022361,193.5.216.100,3238385764
900,Americium,http://en.wikipedia.org/w/index.php?diff=606325390,606325390,1398776798,193.5.216.100,3238385764
5675,Curium,http://en.wikipedia.org/w/index.php?diff=606325165,606325165,1398776688,193.5.216.100,3238385764
10969660,Atrazine chlorohydrolase,http://en.wikipedia.org/w/index.php?diff=606324868,606324868,1398776502,193.5.216.100,3238385764
25820470,"1,2,3-Tribromopropane",http://en.wikipedia.org/w/index.php?diff=606324805,606324805,1398776458,193.5.216.100,3238385764
7316,Hypothetical types of biochemistry,http://en.wikipedia.org/w/index.php?diff=606324692,606324692,1398776383,193.5.216.100,3238385764
1533184,Chemical decomposition,http://en.wikipedia.org/w/index.php?diff=606324562,606324562,1398776301,193.5.216.100,3238385764
1173475,Drug metabolism,http://en.wikipedia.org/w/index.php?diff=606324490,606324490,1398776257,193.5.216.100,3238385764
4372011,Rill,http://en.wikipedia.org/w/index.php?diff=603284871,603284871,1396953939,193.5.216.100,3238385764
2988666,Ilari Filppula,http://en.wikipedia.org/w/index.php?diff=603277590,603277590,1396948298,193.5.216.100,3238385764
801863,Flame retardant,http://en.wikipedia.org/w/index.php?diff=603126955,603126955,1396863983,193.5.216.100,3238385764
1978770,Brominated flame retardant,http://en.wikipedia.org/w/index.php?diff=603126402,603126402,1396863527,193.5.216.100,3238385764
4287527,Arlene Blum,http://en.wikipedia.org/w/index.php?diff=602592434,602592434,1396539260,193.5.216.100,3238385764
401455,Federal Department of Foreign Affairs,http://en.wikipedia.org/w/index.php?diff=602574533,602574533,1396530544,193.5.216.100,3238385764
401455,Federal Department of Foreign Affairs,http://en.wikipedia.org/w/index.php?diff=602574414,602574414,1396530480,193.5.216.100,3238385764
401455,Federal Department of Foreign Affairs,http://en.wikipedia.org/w/index.php?diff=602574188,602574188,1396530371,193.5.216.100,3238385764
19225110,Canadian Military Pattern truck,http://en.wikipedia.org/w/index.php?diff=602402860,602402860,1396437650,193.5.216.100,3238385764
