page_id,title,diff_url,revision_id,timestamp,contributor_ip,contributor_ip_int
36022335,Erik Tørrissen,http://en.wikipedia.org/w/index.php?diff=613411184,613411184,1403086824,85.88.64.198,1431847110
171179,Akershus,http://en.wikipedia.org/w/index.php?diff=613405593,613405593,1403082987,85.88.64.198,1431847110
39168704,Khalid bin Mohammad Al Attiyah,http://en.wikipedia.org/w/index.php?diff=603570824,603570824,1397119988,132.150.226.76,2224480844
36022335,Erik Tørrissen,http://en.wikipedia.org/w/index.php?diff=602072351,602072351,1396248512,85.88.64.197,1431847109
663352,Talk:International adoption of South Korean children,http://en.wikipedia.org/w/index.php?diff=600139416,600139416,1395139929,132.150.8.6,2224424966
270367,LC,http://en.wikipedia.org/w/index.php?diff=600000801,600000801,1395059604,132.150.8.6,2224424966
15447321,Tōru Hashimoto,http://en.wikipedia.org/w/index.php?diff=599972697,599972697,1395038232,132.150.226.76,2224480844
14117,History of Christianity,http://en.wikipedia.org/w/index.php?diff=595423109,595423109,1392367253,132.150.226.76,2224480844
39202305,Ålvundeid Church,http://en.wikipedia.org/w/index.php?diff=593081777,593081777,1391066400,132.150.226.76,2224480844
31441468,Vinje Church (Hemne),http://en.wikipedia.org/w/index.php?diff=593081710,593081710,1391066355,132.150.226.76,2224480844
39806979,Stranda Church,http://en.wikipedia.org/w/index.php?diff=593081196,593081196,1391066016,132.150.226.76,2224480844
40816022,Loen Church,http://en.wikipedia.org/w/index.php?diff=593080771,593080771,1391065735,132.150.226.76,2224480844
41689590,Lavik Church,http://en.wikipedia.org/w/index.php?diff=593080668,593080668,1391065675,132.150.226.76,2224480844
40771883,Innvik Church,http://en.wikipedia.org/w/index.php?diff=593080413,593080413,1391065508,132.150.226.76,2224480844
36053899,Ankenes Church,http://en.wikipedia.org/w/index.php?diff=593079904,593079904,1391065098,132.150.226.76,2224480844
36635775,Dverberg Church,http://en.wikipedia.org/w/index.php?diff=593079868,593079868,1391065070,132.150.226.76,2224480844
1845826,Røldal Stave Church,http://en.wikipedia.org/w/index.php?diff=593078925,593078925,1391064356,132.150.226.76,2224480844
2528570,Hegge stave church,http://en.wikipedia.org/w/index.php?diff=593078679,593078679,1391064168,132.150.226.76,2224480844
2526669,Ringebu Stave Church,http://en.wikipedia.org/w/index.php?diff=593078630,593078630,1391064137,132.150.226.76,2224480844
2505720,Reinli Stave Church,http://en.wikipedia.org/w/index.php?diff=593078567,593078567,1391064098,132.150.226.76,2224480844
1669775,Øye stave church,http://en.wikipedia.org/w/index.php?diff=593078495,593078495,1391064044,132.150.226.76,2224480844
2526787,Hedal Stave Church,http://en.wikipedia.org/w/index.php?diff=593078434,593078434,1391063998,132.150.226.76,2224480844
2526632,Høre stave church,http://en.wikipedia.org/w/index.php?diff=593078338,593078338,1391063907,132.150.226.76,2224480844
2507361,Lomen stave church,http://en.wikipedia.org/w/index.php?diff=593078287,593078287,1391063873,132.150.226.76,2224480844
