page_id,title,diff_url,revision_id,timestamp,contributor_ip,contributor_ip_int
12253996,Lars Elinderson,http://en.wikipedia.org/w/index.php?diff=614890471,614890471,1404053193,195.67.88.218,3275970778
1238999,Chernobyl Nuclear Power Plant,http://en.wikipedia.org/w/index.php?diff=601557716,601557716,1395952734,195.67.88.219,3275970779
7372550,Sweden at the 1952 Winter Olympics,http://en.wikipedia.org/w/index.php?diff=594824710,594824710,1392040049,195.67.88.218,3275970778
4644,Balmoral Castle,http://en.wikipedia.org/w/index.php?diff=577574489,577574489,1382018426,195.67.88.217,3275970777
4644,Balmoral Castle,http://en.wikipedia.org/w/index.php?diff=577573720,577573720,1382018036,195.67.88.217,3275970777
4644,Balmoral Castle,http://en.wikipedia.org/w/index.php?diff=577573155,577573155,1382017733,195.67.88.217,3275970777
4644,Balmoral Castle,http://en.wikipedia.org/w/index.php?diff=577573026,577573026,1382017659,195.67.88.217,3275970777
1115452,SAMAK,http://en.wikipedia.org/w/index.php?diff=534645403,534645403,1359030520,195.67.88.219,3275970779
1115452,SAMAK,http://en.wikipedia.org/w/index.php?diff=528467000,528467000,1355748918,195.67.88.219,3275970779
3533927,Christof Beetz,http://en.wikipedia.org/w/index.php?diff=524162596,524162596,1353487904,195.67.88.219,3275970779
22119853,National apportionment of MP seats in the Swedish Parliament,http://en.wikipedia.org/w/index.php?diff=509942571,509942571,1346336986,195.67.88.217,3275970777
301775,Hulk Hogan,http://en.wikipedia.org/w/index.php?diff=486998960,486998960,1334236056,195.67.88.219,3275970779
10437363,Cecilia Widegren,http://en.wikipedia.org/w/index.php?diff=481659174,481659174,1331634334,195.67.88.219,3275970779
217370,Centre Party (Sweden),http://en.wikipedia.org/w/index.php?diff=475366080,475366080,1328519879,195.67.88.217,3275970777
217370,Centre Party (Sweden),http://en.wikipedia.org/w/index.php?diff=475365769,475365769,1328519669,195.67.88.217,3275970777
14848209,Talk:Line of succession to the former Georgian throne,http://en.wikipedia.org/w/index.php?diff=456666760,456666760,1319198988,195.67.88.218,3275970778
14848209,Talk:Line of succession to the former Georgian throne,http://en.wikipedia.org/w/index.php?diff=456665238,456665238,1319198035,195.67.88.218,3275970778
14848209,Talk:Line of succession to the former Georgian throne,http://en.wikipedia.org/w/index.php?diff=456664815,456664815,1319197788,195.67.88.218,3275970778
3653098,Talk:Order of Saint Lazarus,http://en.wikipedia.org/w/index.php?diff=452588710,452588710,1317072550,195.67.88.218,3275970778
3653098,Talk:Order of Saint Lazarus,http://en.wikipedia.org/w/index.php?diff=452588503,452588503,1317072477,195.67.88.218,3275970778
33221142,Talk:Ordo Sancti Constantini Magni,http://en.wikipedia.org/w/index.php?diff=452584746,452584746,1317070950,195.67.88.218,3275970778
4682931,Ordo Sancti Constantini Magni,http://en.wikipedia.org/w/index.php?diff=452584264,452584264,1317070753,195.67.88.218,3275970778
538002,The Pajama Game,http://en.wikipedia.org/w/index.php?diff=445640357,445640357,1313745202,195.67.88.218,3275970778
193441,Eurovision Song Contest 1975,http://en.wikipedia.org/w/index.php?diff=445139905,445139905,1313495371,195.67.88.218,3275970778
192545,Eurovision Song Contest 1974,http://en.wikipedia.org/w/index.php?diff=445139700,445139700,1313495257,195.67.88.218,3275970778
192174,Eurovision Song Contest 1973,http://en.wikipedia.org/w/index.php?diff=445139539,445139539,1313495170,195.67.88.218,3275970778
192174,Eurovision Song Contest 1973,http://en.wikipedia.org/w/index.php?diff=445139518,445139518,1313495156,195.67.88.218,3275970778
192180,Eurovision Song Contest 1972,http://en.wikipedia.org/w/index.php?diff=445139371,445139371,1313495073,195.67.88.218,3275970778
192180,Eurovision Song Contest 1972,http://en.wikipedia.org/w/index.php?diff=445139348,445139348,1313495054,195.67.88.218,3275970778
427251,SVT1,http://en.wikipedia.org/w/index.php?diff=445139077,445139077,1313494898,195.67.88.218,3275970778
184814,Eurovision Song Contest 1971,http://en.wikipedia.org/w/index.php?diff=445138981,445138981,1313494847,195.67.88.218,3275970778
184814,Eurovision Song Contest 1971,http://en.wikipedia.org/w/index.php?diff=445138858,445138858,1313494794,195.67.88.218,3275970778
68757,Eurovision Song Contest 1969,http://en.wikipedia.org/w/index.php?diff=445138243,445138243,1313494445,195.67.88.218,3275970778
180719,Eurovision Song Contest 1961,http://en.wikipedia.org/w/index.php?diff=445137355,445137355,1313493904,195.67.88.218,3275970778
149693,Eurovision Song Contest 1958,http://en.wikipedia.org/w/index.php?diff=445136873,445136873,1313493603,195.67.88.218,3275970778
68479,Eurovision Song Contest 1959,http://en.wikipedia.org/w/index.php?diff=445136733,445136733,1313493525,195.67.88.218,3275970778
150139,Eurovision Song Contest 1960,http://en.wikipedia.org/w/index.php?diff=445136636,445136636,1313493472,195.67.88.218,3275970778
10380,European Broadcasting Union,http://en.wikipedia.org/w/index.php?diff=443860868,443860868,1312892320,195.67.88.218,3275970778
373417,Organización de Televisión Iberoamericana,http://en.wikipedia.org/w/index.php?diff=436828392,436828392,1309344147,195.67.88.218,3275970778
695489,Public Broadcasting Services,http://en.wikipedia.org/w/index.php?diff=435273144,435273144,1308577609,195.67.88.218,3275970778
1825572,List of Kurds,http://en.wikipedia.org/w/index.php?diff=428778960,428778960,1305218230,195.67.88.218,3275970778
1825572,List of Kurds,http://en.wikipedia.org/w/index.php?diff=428778668,428778668,1305218103,195.67.88.218,3275970778
20345,Martin of Tours,http://en.wikipedia.org/w/index.php?diff=421643423,421643423,1301575702,195.67.88.218,3275970778
65873,Sweden Democrats,http://en.wikipedia.org/w/index.php?diff=406080467,406080467,1294235200,195.67.88.218,3275970778
18194609,Societal views on patents,http://en.wikipedia.org/w/index.php?diff=397093637,397093637,1289911640,195.67.88.218,3275970778
10380,European Broadcasting Union,http://en.wikipedia.org/w/index.php?diff=389056171,389056171,1286352479,195.67.88.218,3275970778
9796614,Eva Flyborg,http://en.wikipedia.org/w/index.php?diff=377836209,377836209,1281283905,195.67.88.218,3275970778
9796614,Eva Flyborg,http://en.wikipedia.org/w/index.php?diff=375765665,375765665,1280252486,195.67.88.218,3275970778
9796614,Eva Flyborg,http://en.wikipedia.org/w/index.php?diff=375765427,375765427,1280252377,195.67.88.218,3275970778
21580778,Deniz Naki,http://en.wikipedia.org/w/index.php?diff=374631507,374631507,1279695961,195.67.88.218,3275970778
6330603,Talk:Battle of Lepanto order of battle,http://en.wikipedia.org/w/index.php?diff=365652308,365652308,1275491704,195.67.88.218,3275970778
8551713,För tapperhet i fält,http://en.wikipedia.org/w/index.php?diff=360024281,360024281,1272962548,195.67.88.218,3275970778
8551713,För tapperhet i fält,http://en.wikipedia.org/w/index.php?diff=360024067,360024067,1272962416,195.67.88.218,3275970778
10380,European Broadcasting Union,http://en.wikipedia.org/w/index.php?diff=352931147,352931147,1269947234,195.67.88.218,3275970778
10380,European Broadcasting Union,http://en.wikipedia.org/w/index.php?diff=352929866,352929866,1269946485,195.67.88.218,3275970778
