page_id,title,diff_url,revision_id,timestamp,contributor_ip,contributor_ip_int
3807270,Auckland Zoo,http://en.wikipedia.org/w/index.php?diff=615774054,615774054,1404615431,202.49.34.9,3392217609
4118567,Dai Nagao,http://en.wikipedia.org/w/index.php?diff=615748809,615748809,1404597819,202.49.164.17,3392250897
4118567,Dai Nagao,http://en.wikipedia.org/w/index.php?diff=615739036,615739036,1404592129,202.49.164.17,3392250897
4118567,Dai Nagao,http://en.wikipedia.org/w/index.php?diff=615738862,615738862,1404592043,202.49.164.17,3392250897
41975537,Talk:Transformers: Rise of the Dark Spark,http://en.wikipedia.org/w/index.php?diff=615622311,615622311,1404509019,202.49.66.111,3392225903
41964287,Transformers: Rise of the Dark Spark,http://en.wikipedia.org/w/index.php?diff=615622146,615622146,1404508902,202.49.66.111,3392225903
8960133,Crash Bandicoot (video game),http://en.wikipedia.org/w/index.php?diff=615382553,615382553,1404359543,202.68.74.164,3393473188
1579073,Meat pie (Australia and New Zealand),http://en.wikipedia.org/w/index.php?diff=615382380,615382380,1404359384,202.68.74.164,3393473188
22845169,Brittany Wakelin,http://en.wikipedia.org/w/index.php?diff=615370175,615370175,1404350546,202.68.95.172,3393478572
22845169,Brittany Wakelin,http://en.wikipedia.org/w/index.php?diff=615370123,615370123,1404350497,202.68.95.172,3393478572
22845169,Brittany Wakelin,http://en.wikipedia.org/w/index.php?diff=615370051,615370051,1404350446,202.68.95.172,3393478572
1539900,Women in the Victorian era,http://en.wikipedia.org/w/index.php?diff=615367679,615367679,1404348839,202.49.20.91,3392214107
1539900,Women in the Victorian era,http://en.wikipedia.org/w/index.php?diff=615367373,615367373,1404348672,202.49.20.91,3392214107
87019,Ductility,http://en.wikipedia.org/w/index.php?diff=615092413,615092413,1404176729,202.49.20.90,3392214106
87019,Ductility,http://en.wikipedia.org/w/index.php?diff=615092229,615092229,1404176596,202.49.20.90,3392214106
87019,Ductility,http://en.wikipedia.org/w/index.php?diff=615092209,615092209,1404176583,202.49.20.90,3392214106
87019,Ductility,http://en.wikipedia.org/w/index.php?diff=615091939,615091939,1404176391,202.49.20.90,3392214106
87019,Ductility,http://en.wikipedia.org/w/index.php?diff=615091691,615091691,1404176235,202.49.20.90,3392214106
87019,Ductility,http://en.wikipedia.org/w/index.php?diff=615090605,615090605,1404175569,202.49.20.90,3392214106
87019,Ductility,http://en.wikipedia.org/w/index.php?diff=615090514,615090514,1404175521,202.49.20.90,3392214106
558365,Tourism in New Zealand,http://en.wikipedia.org/w/index.php?diff=615084381,615084381,1404172102,202.49.20.90,3392214106
558365,Tourism in New Zealand,http://en.wikipedia.org/w/index.php?diff=615084246,615084246,1404172028,202.49.20.90,3392214106
36310290,User talk:202.49.174.100,http://en.wikipedia.org/w/index.php?diff=614443830,614443830,1403743535,202.49.174.100,3392253540
376053,"Levin, New Zealand",http://en.wikipedia.org/w/index.php?diff=614361645,614361645,1403702056,202.49.159.114,3392249714
40052532,Nintendo 64 programming characteristics,http://en.wikipedia.org/w/index.php?diff=614314761,614314761,1403668394,202.68.166.170,3393496746
704399,Category:Egyptian gods,http://en.wikipedia.org/w/index.php?diff=614293532,614293532,1403653870,202.49.21.201,3392214473
704399,Category:Egyptian gods,http://en.wikipedia.org/w/index.php?diff=614293239,614293239,1403653694,202.49.21.201,3392214473
470587,Suzuki SV650,http://en.wikipedia.org/w/index.php?diff=614173280,614173280,1403575408,202.49.116.34,3392238626
6320121,Enzso,http://en.wikipedia.org/w/index.php?diff=614037337,614037337,1403490094,202.68.86.6,3393476102
10303,Evaporation,http://en.wikipedia.org/w/index.php?diff=614028013,614028013,1403483934,202.49.25.185,3392215481
9372878,List of barcode games,http://en.wikipedia.org/w/index.php?diff=614023036,614023036,1403481513,202.68.95.172,3393478572
9372878,List of barcode games,http://en.wikipedia.org/w/index.php?diff=614023011,614023011,1403481496,202.68.95.172,3393478572
9372878,List of barcode games,http://en.wikipedia.org/w/index.php?diff=614021743,614021743,1403480749,202.68.95.172,3393478572
