article_id,title,diff_url,revision_id,ts,timestamp,contributor_ip
31979,United States Capitol,http://en.wikipedia.org/w/index.php?diff=341358195,341358195,1.265062999E9,1265062999,156.33.137.121
1687003,Tiger snake,http://en.wikipedia.org/w/index.php?diff=340791510,340791510,1.264801911E9,1264801911,156.33.129.84
1178807,Bob Inglis,http://en.wikipedia.org/w/index.php?diff=340754456,340754456,1.264788266E9,1264788266,143.231.249.141
3096281,West Shore Junior – Senior High School,http://en.wikipedia.org/w/index.php?diff=340645807,340645807,1.26473227E9,1264732270,143.231.249.141
7580612,Quarles,http://en.wikipedia.org/w/index.php?diff=340588970,340588970,1.264711276E9,1264711276,143.228.129.9
57180,"Tucson, Arizona",http://en.wikipedia.org/w/index.php?diff=340545498,340545498,1.264695379E9,1264695379,143.231.249.141
24510602,Talk:Tucson Theological Seminary,http://en.wikipedia.org/w/index.php?diff=340544169,340544169,1.264694862E9,1264694862,143.231.249.141
125368,"Tewksbury Township, New Jersey",http://en.wikipedia.org/w/index.php?diff=340396229,340396229,1.264624338E9,1264624338,143.231.249.137
21806801,Deborah K. Chasanow,http://en.wikipedia.org/w/index.php?diff=340392314,340392314,1.264623015E9,1264623015,156.33.40.93
21818140,Benson Everett Legg,http://en.wikipedia.org/w/index.php?diff=340391745,340391745,1.264622843E9,1264622843,156.33.40.93
4419315,Astrodon,http://en.wikipedia.org/w/index.php?diff=340382249,340382249,1.264619509E9,1264619509,143.231.249.138
21492980,IMac,http://en.wikipedia.org/w/index.php?diff=340376665,340376665,1.264617439E9,1264617439,143.231.249.138
292698,Ron Santo,http://en.wikipedia.org/w/index.php?diff=340364154,340364154,1.264613203E9,1264613203,143.231.249.141
274210,Chris Matthews,http://en.wikipedia.org/w/index.php?diff=340359568,340359568,1.264611484E9,1264611484,156.33.130.32
274210,Chris Matthews,http://en.wikipedia.org/w/index.php?diff=340359491,340359491,1.264611462E9,1264611462,156.33.130.32
25819486,Karen C. Fox,http://en.wikipedia.org/w/index.php?diff=340350486,340350486,1.264608219E9,1264608219,143.231.249.138
3463674,Bob McDonnell,http://en.wikipedia.org/w/index.php?diff=340173227,340173227,1.26452966E9,1264529660,143.231.249.141
2654171,List of Billboard Hot 100 chart achievements and milestones,http://en.wikipedia.org/w/index.php?diff=340147855,340147855,1.264520702E9,1264520702,143.231.249.141
113453,101st Airborne Division,http://en.wikipedia.org/w/index.php?diff=339992258,339992258,1.264452206E9,1264452206,156.33.45.174
185232,Ruth Bader Ginsburg,http://en.wikipedia.org/w/index.php?diff=339988206,339988206,1.264450799E9,1264450799,156.33.40.93
408872,Devin Nunes,http://en.wikipedia.org/w/index.php?diff=339957871,339957871,1.264440582E9,1264440582,143.231.249.138
20224544,Gregorio Sablan,http://en.wikipedia.org/w/index.php?diff=339956623,339956623,1.264440117E9,1264440117,156.33.44.18
754600,The Fellowship (Christian organization),http://en.wikipedia.org/w/index.php?diff=339940223,339940223,1.264434586E9,1264434586,143.231.249.141
23400589,Big Fan,http://en.wikipedia.org/w/index.php?diff=339387583,339387583,1.264185502E9,1264185502,143.228.129.9
14176557,Colleen Hanabusa,http://en.wikipedia.org/w/index.php?diff=339385504,339385504,1.264184744E9,1264184744,143.231.249.141
