article_id,title,diff_url,revision_id,ts,timestamp,contributor_ip
22306646,Tiger Schulmann,http://en.wikipedia.org/w/index.php?diff=339427814,339427814,1.26419918E9,1264199180,206.104.4.34
24269011,Talk:Tiger Schulmann,http://en.wikipedia.org/w/index.php?diff=339422674,339422674,1.264197417E9,1264197417,63.118.20.194
3229964,Drilling fluid,http://en.wikipedia.org/w/index.php?diff=333581432,333581432,1.261587826E9,1261587826,63.99.29.18
130062,"Anadarko, Oklahoma",http://en.wikipedia.org/w/index.php?diff=331142153,331142153,1.26056198E9,1260561980,209.249.116.2
130062,"Anadarko, Oklahoma",http://en.wikipedia.org/w/index.php?diff=331138263,331138263,1.260560477E9,1260560477,209.249.116.2
36739,Columbia Business School,http://en.wikipedia.org/w/index.php?diff=329121934,329121934,1.259705224E9,1259705224,206.104.4.34
7005123,Delaine Le Bas,http://en.wikipedia.org/w/index.php?diff=326167398,326167398,1.258383698E9,1258383698,144.94.0.4
1324345,Shaka sign,http://en.wikipedia.org/w/index.php?diff=324304896,324304896,1.257527847E9,1257527847,206.104.4.34
1324345,Shaka sign,http://en.wikipedia.org/w/index.php?diff=324304853,324304853,1.257527829E9,1257527829,206.104.4.34
22306646,Tiger Schulmann,http://en.wikipedia.org/w/index.php?diff=324281522,324281522,1.257518526E9,1257518526,63.118.20.194
24269011,Talk:Tiger Schulmann,http://en.wikipedia.org/w/index.php?diff=324281428,324281428,1.257518487E9,1257518487,63.118.20.194
2198995,Conjugal visit,http://en.wikipedia.org/w/index.php?diff=324241078,324241078,1.257495468E9,1257495468,63.118.20.194
18951262,Anne Rice,http://en.wikipedia.org/w/index.php?diff=323898114,323898114,1.257346465E9,1257346465,63.99.29.18
5847204,Chris Christie,http://en.wikipedia.org/w/index.php?diff=323696074,323696074,1.257259873E9,1257259873,63.118.20.194
3422546,Central Germany,http://en.wikipedia.org/w/index.php?diff=322954406,322954406,1.256923499E9,1256923499,170.189.200.5
2086678,Hess Corporation,http://en.wikipedia.org/w/index.php?diff=322545986,322545986,1.256742406E9,1256742406,206.104.4.34
2086678,Hess Corporation,http://en.wikipedia.org/w/index.php?diff=322545942,322545942,1.256742388E9,1256742388,206.104.4.34
2086678,Hess Corporation,http://en.wikipedia.org/w/index.php?diff=322544922,322544922,1.256742005E9,1256742005,206.104.4.34
2086678,Hess Corporation,http://en.wikipedia.org/w/index.php?diff=322543385,322543385,1.25674143E9,1256741430,206.104.4.34
2086678,Hess Corporation,http://en.wikipedia.org/w/index.php?diff=322542799,322542799,1.256741219E9,1256741219,206.104.4.34
2086678,Hess Corporation,http://en.wikipedia.org/w/index.php?diff=322542116,322542116,1.256740989E9,1256740989,63.118.20.194
2086678,Hess Corporation,http://en.wikipedia.org/w/index.php?diff=322541131,322541131,1.256740657E9,1256740657,63.118.20.194
2086678,Hess Corporation,http://en.wikipedia.org/w/index.php?diff=322541043,322541043,1.256740627E9,1256740627,63.118.20.194
2086678,Hess Corporation,http://en.wikipedia.org/w/index.php?diff=322540956,322540956,1.256740593E9,1256740593,63.118.20.194
2086678,Hess Corporation,http://en.wikipedia.org/w/index.php?diff=322539212,322539212,1.256739955E9,1256739955,63.118.20.194
2086678,Hess Corporation,http://en.wikipedia.org/w/index.php?diff=322539122,322539122,1.256739915E9,1256739915,63.118.20.194
1115792,Mischief night,http://en.wikipedia.org/w/index.php?diff=322381431,322381431,1.256668051E9,1256668051,63.118.20.194
1115792,Mischief night,http://en.wikipedia.org/w/index.php?diff=322381298,322381298,1.256668005E9,1256668005,63.118.20.194
4725575,Flip tricks,http://en.wikipedia.org/w/index.php?diff=321360773,321360773,1.256209499E9,1256209499,144.94.0.4
4725575,Flip tricks,http://en.wikipedia.org/w/index.php?diff=321360452,321360452,1.256209277E9,1256209277,144.94.0.4
8599206,Talk:Arm triangle choke,http://en.wikipedia.org/w/index.php?diff=320288852,320288852,1.255728066E9,1255728066,206.104.4.34
17430191,C.B. Dollaway,http://en.wikipedia.org/w/index.php?diff=320287726,320287726,1.255727696E9,1255727696,206.104.4.34
181579,J. P. Morgan,http://en.wikipedia.org/w/index.php?diff=319872089,319872089,1.255549753E9,1255549753,144.94.0.4
18113117,Alexandre Ribeiro,http://en.wikipedia.org/w/index.php?diff=317098488,317098488,1.254323253E9,1254323253,206.104.4.34
4296333,ADCC Submission Wrestling World Championship,http://en.wikipedia.org/w/index.php?diff=316897244,316897244,1.254237091E9,1254237091,206.104.4.34
4296333,ADCC Submission Wrestling World Championship,http://en.wikipedia.org/w/index.php?diff=316897154,316897154,1.254237059E9,1254237059,206.104.4.34
523643,Balikpapan,http://en.wikipedia.org/w/index.php?diff=316790100,316790100,1.254183105E9,1254183105,170.189.193.3
1377561,Minority interest,http://en.wikipedia.org/w/index.php?diff=315772403,315772403,1.25373633E9,1253736330,63.118.20.194
43568,Tom Hanks,http://en.wikipedia.org/w/index.php?diff=314561821,314561821,1.253209078E9,1253209078,209.249.116.2
515508,Pembroke Welsh Corgi,http://en.wikipedia.org/w/index.php?diff=314332333,314332333,1.253104984E9,1253104984,63.118.20.194
5057555,Soni Oyekan,http://en.wikipedia.org/w/index.php?diff=314166182,314166182,1.253041413E9,1253041413,192.70.218.25
1450077,Hordes of Chaos,http://en.wikipedia.org/w/index.php?diff=314161881,314161881,1.25303998E9,1253039980,170.189.193.3
5057555,Soni Oyekan,http://en.wikipedia.org/w/index.php?diff=314160990,314160990,1.253039707E9,1253039707,192.70.218.25
606199,Max Mosley,http://en.wikipedia.org/w/index.php?diff=314138254,314138254,1.25303276E9,1253032760,63.118.20.194
10139488,2007 Hungarian Grand Prix,http://en.wikipedia.org/w/index.php?diff=314108516,314108516,1.253023633E9,1253023633,63.118.20.194
1552343,Jon Katz,http://en.wikipedia.org/w/index.php?diff=313945141,313945141,1.252957517E9,1252957517,63.118.20.194
1552343,Jon Katz,http://en.wikipedia.org/w/index.php?diff=313944896,313944896,1.252957451E9,1252957451,63.118.20.194
25391,Russia,http://en.wikipedia.org/w/index.php?diff=313189152,313189152,1.252677383E9,1252677383,206.104.4.34
20043740,Hotel Café,http://en.wikipedia.org/w/index.php?diff=312627781,312627781,1.252433382E9,1252433382,192.70.218.25
16554947,Timeline of World War II (1944),http://en.wikipedia.org/w/index.php?diff=311711216,311711216,1.252007016E9,1252007016,206.104.4.34
981682,Reductio ad Hitlerum,http://en.wikipedia.org/w/index.php?diff=311701522,311701522,1.252003222E9,1252003222,206.104.4.34
