page_id,title,diff_url,revision_id,timestamp,contributor_ip
7998876,Anne Sander,http://fr.wikipedia.org/w/index.php?diff=105178779,105178779,1404475458,136.173.162.144
1681705,Benjamin Graham,http://fr.wikipedia.org/w/index.php?diff=105079324,105079324,1404134775,91.194.202.200
664819,Françoise Grossetête,http://fr.wikipedia.org/w/index.php?diff=104983022,104983022,1403801087,136.173.162.144
3957223,Julie Fernandez Fernandez,http://fr.wikipedia.org/w/index.php?diff=104764562,104764562,1403092990,136.173.162.129
5548145,Frans Sammut,http://fr.wikipedia.org/w/index.php?diff=104470061,104470061,1402169158,136.173.62.145
5661223,Discussion utilisateur:Karg se,http://fr.wikipedia.org/w/index.php?diff=104402978,104402978,1401981152,136.173.62.129
5661223,Discussion utilisateur:Karg se,http://fr.wikipedia.org/w/index.php?diff=104402880,104402880,1401980925,136.173.62.129
5661223,Discussion utilisateur:Karg se,http://fr.wikipedia.org/w/index.php?diff=104402751,104402751,1401980633,136.173.62.129
5661223,Discussion utilisateur:Karg se,http://fr.wikipedia.org/w/index.php?diff=104397493,104397493,1401969702,136.173.62.129
5661223,Discussion utilisateur:Karg se,http://fr.wikipedia.org/w/index.php?diff=104391649,104391649,1401951574,136.173.62.129
270742,Hybride F1,http://fr.wikipedia.org/w/index.php?diff=104374794,104374794,1401891959,136.173.62.129
5989066,Younous Omarjee,http://fr.wikipedia.org/w/index.php?diff=104373927,104373927,1401890338,136.173.162.144
270742,Hybride F1,http://fr.wikipedia.org/w/index.php?diff=104373249,104373249,1401888908,136.173.62.129
73702,Histoire de l'Union européenne,http://fr.wikipedia.org/w/index.php?diff=104019237,104019237,1400759430,136.173.162.129
217779,Université de Houte-Si-Plou,http://fr.wikipedia.org/w/index.php?diff=104015147,104015147,1400746853,91.194.202.200
32759,Table de Peutinger,http://fr.wikipedia.org/w/index.php?diff=103859102,103859102,1400243360,91.194.202.200
3428029,Ibn Baz,http://fr.wikipedia.org/w/index.php?diff=103829326,103829326,1400144042,136.173.62.129
119860,Maladie cryptogamique,http://fr.wikipedia.org/w/index.php?diff=103809294,103809294,1400075749,136.173.162.145
3902776,Marielle Gallo,http://fr.wikipedia.org/w/index.php?diff=103741295,103741295,1399884012,136.173.162.144
3902776,Marielle Gallo,http://fr.wikipedia.org/w/index.php?diff=103741246,103741246,1399883895,136.173.162.144
1124420,Ouvrage de Coume,http://fr.wikipedia.org/w/index.php?diff=103683224,103683224,1399720906,136.173.62.129
5989066,Younous Omarjee,http://fr.wikipedia.org/w/index.php?diff=103634624,103634624,1399563174,136.173.180.8
7768088,Alliance européenne pour la liberté,http://fr.wikipedia.org/w/index.php?diff=103622467,103622467,1399540578,136.173.162.144
7768088,Alliance européenne pour la liberté,http://fr.wikipedia.org/w/index.php?diff=103622443,103622443,1399540518,136.173.162.144
711282,Jacky Hénin,http://fr.wikipedia.org/w/index.php?diff=103445330,103445330,1399024852,136.173.162.144
7182515,Élections européennes de 2014 en France,http://fr.wikipedia.org/w/index.php?diff=103445225,103445225,1399024589,136.173.162.144
5989066,Younous Omarjee,http://fr.wikipedia.org/w/index.php?diff=103302962,103302962,1398683591,136.173.180.8
310230,Mercy-le-Haut,http://fr.wikipedia.org/w/index.php?diff=103297011,103297011,1398674912,136.173.62.129
7182515,Élections européennes de 2014 en France,http://fr.wikipedia.org/w/index.php?diff=103208434,103208434,1398449369,136.173.162.144
5039711,Démocratie tibétaine,http://fr.wikipedia.org/w/index.php?diff=103173612,103173612,1398343574,136.173.62.129
4047006,Camp des Fourches,http://fr.wikipedia.org/w/index.php?diff=102907828,102907828,1397481879,136.173.62.129
3417109,Logis Auderghem NRCS,http://fr.wikipedia.org/w/index.php?diff=102899955,102899955,1397466841,91.194.203.131
3900215,Malika Benarab-Attou,http://fr.wikipedia.org/w/index.php?diff=102734078,102734078,1396951078,136.173.162.144
3900215,Malika Benarab-Attou,http://fr.wikipedia.org/w/index.php?diff=102733981,102733981,1396950889,136.173.162.144
3900215,Malika Benarab-Attou,http://fr.wikipedia.org/w/index.php?diff=102733954,102733954,1396950845,136.173.162.144
3900215,Malika Benarab-Attou,http://fr.wikipedia.org/w/index.php?diff=102733882,102733882,1396950725,136.173.162.144
26399,Sicile,http://fr.wikipedia.org/w/index.php?diff=102598495,102598495,1396535462,136.173.162.129
7115554,Élections régionales belges de 2014,http://fr.wikipedia.org/w/index.php?diff=102318552,102318552,1395658283,91.194.202.200
6692027,Tg STAN,http://fr.wikipedia.org/w/index.php?diff=102234226,102234226,1395396645,91.194.202.200
5990100,Quentin Dickinson,http://fr.wikipedia.org/w/index.php?diff=102198577,102198577,1395255143,136.173.162.144
1541012,Élections du Parlement européen,http://fr.wikipedia.org/w/index.php?diff=102194830,102194830,1395247932,136.173.180.12
5990100,Quentin Dickinson,http://fr.wikipedia.org/w/index.php?diff=102137990,102137990,1395073470,136.173.180.8
1139431,SPARQL,http://fr.wikipedia.org/w/index.php?diff=102129268,102129268,1395052583,91.194.202.200
3900215,Malika Benarab-Attou,http://fr.wikipedia.org/w/index.php?diff=101977940,101977940,1394554807,136.173.162.144
3898092,Nicole Kiil-Nielsen,http://fr.wikipedia.org/w/index.php?diff=101938930,101938930,1394446773,136.173.162.144
3898092,Nicole Kiil-Nielsen,http://fr.wikipedia.org/w/index.php?diff=101938616,101938616,1394446100,136.173.162.144
3900215,Malika Benarab-Attou,http://fr.wikipedia.org/w/index.php?diff=101835135,101835135,1394105078,136.173.162.144
3490234,Ars Musica,http://fr.wikipedia.org/w/index.php?diff=101752419,101752419,1393856992,136.173.162.129
