article_id,title,diff_url,revision_id,ts,timestamp,contributor_ip
271832,ABAP,http://en.wikipedia.org/w/index.php?diff=337400064,337400064,1.263310969E9,1263310969,200.1.118.115
276773,SAP AG,http://en.wikipedia.org/w/index.php?diff=337399542,337399542,1.263310797E9,1263310797,200.1.118.115
1039444,SAP Business One,http://en.wikipedia.org/w/index.php?diff=337399177,337399177,1.263310691E9,1263310691,200.1.118.115
6265996,Frets on Fire,http://en.wikipedia.org/w/index.php?diff=337176307,337176307,1.263210656E9,1263210656,200.23.91.242
2973872,BMC Control-M,http://en.wikipedia.org/w/index.php?diff=336627123,336627123,1.262971134E9,1262971134,200.1.118.115
45831,Tetanus,http://en.wikipedia.org/w/index.php?diff=334177157,334177157,1.261875129E9,1261875129,200.23.91.241
720564,Andrés Manuel López Obrador,http://en.wikipedia.org/w/index.php?diff=332568152,332568152,1.261175335E9,1261175335,200.23.91.243
720564,Andrés Manuel López Obrador,http://en.wikipedia.org/w/index.php?diff=332566976,332566976,1.261174855E9,1261174855,200.23.91.243
720564,Andrés Manuel López Obrador,http://en.wikipedia.org/w/index.php?diff=331883863,331883863,1.260913627E9,1260913627,200.23.91.243
720564,Andrés Manuel López Obrador,http://en.wikipedia.org/w/index.php?diff=331882504,331882504,1.260913203E9,1260913203,200.23.91.243
720564,Andrés Manuel López Obrador,http://en.wikipedia.org/w/index.php?diff=331881719,331881719,1.260912948E9,1260912948,200.23.91.243
720564,Andrés Manuel López Obrador,http://en.wikipedia.org/w/index.php?diff=331881586,331881586,1.26091291E9,1260912910,200.23.91.243
13665904,File:Badoo logo.PNG,http://en.wikipedia.org/w/index.php?diff=319762306,319762306,1.255498252E9,1255498252,200.3.110.23
271832,ABAP,http://en.wikipedia.org/w/index.php?diff=318522355,318522355,1.254946764E9,1254946764,200.1.118.115
2948082,Mexican Army,http://en.wikipedia.org/w/index.php?diff=317481252,317481252,1.25449595E9,1254495950,200.23.91.241
16140223,Talk:99X,http://en.wikipedia.org/w/index.php?diff=315494501,315494501,1.253622802E9,1253622802,200.1.118.115
1100688,Carnival of Souls,http://en.wikipedia.org/w/index.php?diff=311069956,311069956,1.251722244E9,1251722244,200.1.118.115
1100688,Carnival of Souls,http://en.wikipedia.org/w/index.php?diff=311069683,311069683,1.251722107E9,1251722107,200.1.118.115
19626752,Ignite (event),http://en.wikipedia.org/w/index.php?diff=310006568,310006568,1.251221593E9,1251221593,200.3.110.23
19630167,Subidon,http://en.wikipedia.org/w/index.php?diff=309122059,309122059,1.250797648E9,1250797648,200.23.91.240
4380577,Cesar Millan,http://en.wikipedia.org/w/index.php?diff=305110991,305110991,1.248974508E9,1248974508,200.23.91.242
19517017,Talk:Hum Hain Lajawab,http://en.wikipedia.org/w/index.php?diff=304523534,304523534,1.248719767E9,1248719767,200.23.91.242
88624,Owl (Winnie-the-Pooh),http://en.wikipedia.org/w/index.php?diff=302478734,302478734,1.247775779E9,1247775779,200.23.91.242
1298114,PetroChina,http://en.wikipedia.org/w/index.php?diff=302286348,302286348,1.247690252E9,1247690252,200.1.118.115
2009555,China National Offshore Oil Corporation,http://en.wikipedia.org/w/index.php?diff=302286230,302286230,1.247690213E9,1247690213,200.1.118.115
25121,Polymath,http://en.wikipedia.org/w/index.php?diff=298787915,298787915,1.246037783E9,1246037783,200.23.91.242
461876,Schlumberger,http://en.wikipedia.org/w/index.php?diff=297966918,297966918,1.245697114E9,1245697114,200.1.118.94
461876,Schlumberger,http://en.wikipedia.org/w/index.php?diff=297966763,297966763,1.24569707E9,1245697070,200.1.118.94
461876,Schlumberger,http://en.wikipedia.org/w/index.php?diff=297966617,297966617,1.245697027E9,1245697027,200.1.118.94
19133401,Google Chrome,http://en.wikipedia.org/w/index.php?diff=296963125,296963125,1.245249526E9,1245249526,200.1.118.115
938791,List of characters in the Street Fighter series,http://en.wikipedia.org/w/index.php?diff=296763914,296763914,1.245163227E9,1245163227,200.23.91.243
5293110,Ignacio Ambríz,http://en.wikipedia.org/w/index.php?diff=296636450,296636450,1.245104708E9,1245104708,200.23.91.243
18249858,Tomás Campos,http://en.wikipedia.org/w/index.php?diff=296635674,296635674,1.245104417E9,1245104417,200.23.91.243
9870516,Dame Chocolate,http://en.wikipedia.org/w/index.php?diff=292287227,292287227,1.243282141E9,1243282141,200.23.91.242
358518,Europe (band),http://en.wikipedia.org/w/index.php?diff=290103359,290103359,1.242399231E9,1242399231,200.1.118.115
10032836,Mexico national rugby union team,http://en.wikipedia.org/w/index.php?diff=284045022,284045022,1.239820786E9,1239820786,200.23.91.240
10032836,Mexico national rugby union team,http://en.wikipedia.org/w/index.php?diff=284044771,284044771,1.239820707E9,1239820707,200.23.91.240
67055,Iron Man,http://en.wikipedia.org/w/index.php?diff=284009891,284009891,1.239809126E9,1239809126,200.23.91.220
67055,Iron Man,http://en.wikipedia.org/w/index.php?diff=284007367,284007367,1.239808211E9,1239808211,200.23.91.243
74613,Tarnów,http://en.wikipedia.org/w/index.php?diff=283700619,283700619,1.239675177E9,1239675177,200.1.118.115
10569058,Emeril Lagasse,http://en.wikipedia.org/w/index.php?diff=281184408,281184408,1.238629895E9,1238629895,200.23.91.242
10569058,Emeril Lagasse,http://en.wikipedia.org/w/index.php?diff=281184230,281184230,1.238629833E9,1238629833,200.23.91.242
10569058,Emeril Lagasse,http://en.wikipedia.org/w/index.php?diff=281184024,281184024,1.238629756E9,1238629756,200.23.91.242
10569058,Emeril Lagasse,http://en.wikipedia.org/w/index.php?diff=281183821,281183821,1.238629686E9,1238629686,200.23.91.242
57164,Cajun,http://en.wikipedia.org/w/index.php?diff=281180761,281180761,1.238628667E9,1238628667,200.23.91.242
1483568,Fey (singer),http://en.wikipedia.org/w/index.php?diff=273268546,273268546,1.235594922E9,1235594922,200.23.91.240
1483568,Fey (singer),http://en.wikipedia.org/w/index.php?diff=273268388,273268388,1.235594888E9,1235594888,200.23.91.240
1483568,Fey (singer),http://en.wikipedia.org/w/index.php?diff=273267919,273267919,1.235594787E9,1235594787,200.23.91.240
1483568,Fey (singer),http://en.wikipedia.org/w/index.php?diff=273267205,273267205,1.235594625E9,1235594625,200.23.91.240
1742315,Vaccine controversy,http://en.wikipedia.org/w/index.php?diff=271857723,271857723,1.235060956E9,1235060956,200.23.91.242
17301767,User talk:Gabriel Regueira,http://en.wikipedia.org/w/index.php?diff=271679976,271679976,1.234997039E9,1234997039,200.23.91.240
242530,Debra Winger,http://en.wikipedia.org/w/index.php?diff=271652730,271652730,1.23499019E9,1234990190,200.23.91.242
34533,Zoroastrianism,http://en.wikipedia.org/w/index.php?diff=263674272,263674272,1.231797504E9,1231797504,200.23.91.243
1742589,Mexican College Football,http://en.wikipedia.org/w/index.php?diff=260754818,260754818,1.230588878E9,1230588878,200.23.91.240
1742589,Mexican College Football,http://en.wikipedia.org/w/index.php?diff=260753693,260753693,1.230588551E9,1230588551,200.23.91.240
15803580,List of characters in the Fatal Fury series,http://en.wikipedia.org/w/index.php?diff=258668678,258668678,1.229555578E9,1229555578,200.23.91.243
170479,UFO conspiracy theory,http://en.wikipedia.org/w/index.php?diff=255857521,255857521,1.228406808E9,1228406808,200.23.91.242
23639,Gasoline,http://en.wikipedia.org/w/index.php?diff=254228707,254228707,1.227708854E9,1227708854,200.23.91.242
446610,Chubut Province,http://en.wikipedia.org/w/index.php?diff=253834565,253834565,1.227552288E9,1227552288,200.1.118.94
11876198,Grid tie inverter,http://en.wikipedia.org/w/index.php?diff=253628399,253628399,1.22746399E9,1227463990,200.23.91.241
11876198,Grid tie inverter,http://en.wikipedia.org/w/index.php?diff=253628329,253628329,1.227463968E9,1227463968,200.23.91.241
2711155,Moderatto,http://en.wikipedia.org/w/index.php?diff=253112580,253112580,1.227234493E9,1227234493,200.23.91.241
23986,Pegasus,http://en.wikipedia.org/w/index.php?diff=251540285,251540285,1.226576989E9,1226576989,200.1.118.115
27159,Sherlock Holmes,http://en.wikipedia.org/w/index.php?diff=251213054,251213054,1.226447255E9,1226447255,200.23.91.242
1523829,Mexican Spanish,http://en.wikipedia.org/w/index.php?diff=249892000,249892000,1.225913596E9,1225913596,200.23.91.220
1053096,MCF,http://en.wikipedia.org/w/index.php?diff=249454658,249454658,1.225737204E9,1225737204,200.1.118.115
637731,Linus van Pelt,http://en.wikipedia.org/w/index.php?diff=248721648,248721648,1.225411359E9,1225411359,200.23.91.242
850202,Heckler & Koch UMP,http://en.wikipedia.org/w/index.php?diff=246803615,246803615,1.224622816E9,1224622816,200.23.91.240
2948082,Mexican Army,http://en.wikipedia.org/w/index.php?diff=246802247,246802247,1.224622456E9,1224622456,200.23.91.240
14761731,Biogasoline,http://en.wikipedia.org/w/index.php?diff=245698035,245698035,1.2241759E9,1224175900,200.23.91.242
1168004,Hex (TV series),http://en.wikipedia.org/w/index.php?diff=245287481,245287481,1.224014124E9,1224014124,200.23.91.243
754165,Bora Milutinović,http://en.wikipedia.org/w/index.php?diff=242812327,242812327,1.223062739E9,1223062739,200.23.91.242
12667510,Palmira,http://en.wikipedia.org/w/index.php?diff=241514832,241514832,1.222601868E9,1222601868,200.1.118.115
214474,List of cities in Argentina,http://en.wikipedia.org/w/index.php?diff=241514647,241514647,1.222601785E9,1222601785,200.1.118.115
