page_id,title,diff_url,revision_id,timestamp,contributor_ip
3251159,Thomas Lässig,http://de.wikipedia.org/w/index.php?diff=130959126,130959126,1401706379,193.110.130.103
25272,Luftdruck,http://de.wikipedia.org/w/index.php?diff=130958715,130958715,1401705421,193.110.130.103
25272,Luftdruck,http://de.wikipedia.org/w/index.php?diff=130958650,130958650,1401705267,193.110.130.103
4568084,Josef Blotz,http://de.wikipedia.org/w/index.php?diff=126812606,126812606,1390564301,193.110.130.103
4568084,Josef Blotz,http://de.wikipedia.org/w/index.php?diff=126812192,126812192,1390563478,193.110.130.103
755095,Uniform (Bundeswehr),http://de.wikipedia.org/w/index.php?diff=124108547,124108547,1383551330,193.110.130.103
8299472,Benutzer:TUBS/Barett (Bundeswehr),http://de.wikipedia.org/w/index.php?diff=131737936,131737936,1383551330,193.110.130.103
755095,Uniform (Bundeswehr),http://de.wikipedia.org/w/index.php?diff=124108506,124108506,1383551202,193.110.130.103
8299472,Benutzer:TUBS/Barett (Bundeswehr),http://de.wikipedia.org/w/index.php?diff=131737933,131737933,1383551202,193.110.130.103
74589,Interregnum,http://de.wikipedia.org/w/index.php?diff=122861585,122861585,1380105462,192.41.140.2
5276175,Glanzbild,http://de.wikipedia.org/w/index.php?diff=121957317,121957317,1377601950,193.110.130.103
1021817,Teso,http://de.wikipedia.org/w/index.php?diff=121258617,121258617,1375787167,193.110.130.103
275086,Liste von Luftfahrzeugen der Bundeswehr,http://de.wikipedia.org/w/index.php?diff=118541855,118541855,1368641484,192.41.140.2
275086,Liste von Luftfahrzeugen der Bundeswehr,http://de.wikipedia.org/w/index.php?diff=118541796,118541796,1368641366,192.41.140.2
7319657,"Bundesamt für Ausrüstung, Informationstechnik und Nutzung der Bundeswehr",http://de.wikipedia.org/w/index.php?diff=115704141,115704141,1363957305,192.41.140.2
1235763,1. Deutsch-Niederländisches Korps,http://de.wikipedia.org/w/index.php?diff=110756542,110756542,1353494365,193.110.130.103
2376493,Algis Vaičeliūnas,http://de.wikipedia.org/w/index.php?diff=110137700,110137700,1352110868,193.110.130.103
2376493,Algis Vaičeliūnas,http://de.wikipedia.org/w/index.php?diff=110137687,110137687,1352110842,193.110.130.103
1390473,APAR,http://de.wikipedia.org/w/index.php?diff=108588722,108588722,1348754292,193.110.130.103
690562,Sky Airlines,http://de.wikipedia.org/w/index.php?diff=106793254,106793254,1344935347,193.110.130.103
690562,Sky Airlines,http://de.wikipedia.org/w/index.php?diff=106793220,106793220,1344935276,193.110.130.103
7034524,Diskussion:Werner Knoll,http://de.wikipedia.org/w/index.php?diff=105250078,105250078,1341577096,192.101.252.103
7034524,Diskussion:Werner Knoll,http://de.wikipedia.org/w/index.php?diff=105250066,105250066,1341577078,192.101.252.103
7034524,Diskussion:Werner Knoll,http://de.wikipedia.org/w/index.php?diff=105249945,105249945,1341576888,192.101.252.103
7034524,Diskussion:Werner Knoll,http://de.wikipedia.org/w/index.php?diff=105241154,105241154,1341561455,192.101.252.103
6814108,Diskussion:Azure Window,http://de.wikipedia.org/w/index.php?diff=104448725,104448725,1339840002,192.101.252.103
6610171,Samsung Galaxy Tab 10.1N,http://de.wikipedia.org/w/index.php?diff=103993059,103993059,1338797518,193.110.130.103
6045383,Game of Thrones,http://de.wikipedia.org/w/index.php?diff=102504029,102504029,1335433893,192.101.252.103
1699219,Funktionstextilie,http://de.wikipedia.org/w/index.php?diff=102499170,102499170,1335423641,192.41.140.2
4532458,Todesfälle bei Auslandseinsätzen der Bundeswehr,http://de.wikipedia.org/w/index.php?diff=102153503,102153503,1334667335,192.41.140.2
4532458,Todesfälle bei Auslandseinsätzen der Bundeswehr,http://de.wikipedia.org/w/index.php?diff=102153411,102153411,1334667180,192.41.140.2
6596578,Liste der aktiven Generalmajore der Bundeswehr,http://de.wikipedia.org/w/index.php?diff=101613067,101613067,1333438973,193.110.130.103
5623427,Weissensee (Fernsehserie),http://de.wikipedia.org/w/index.php?diff=101311947,101311947,1332753997,192.41.140.2
367857,Michael Buselmeier,http://de.wikipedia.org/w/index.php?diff=100595121,100595121,1331140860,192.41.140.2
367857,Michael Buselmeier,http://de.wikipedia.org/w/index.php?diff=100595050,100595050,1331140778,192.41.140.2
100255,Oberstleutnant,http://de.wikipedia.org/w/index.php?diff=100585883,100585883,1331128215,193.110.130.103
344955,Schlacht von Mogadischu,http://de.wikipedia.org/w/index.php?diff=99990259,99990259,1329905693,192.41.140.2
344955,Schlacht von Mogadischu,http://de.wikipedia.org/w/index.php?diff=99990217,99990217,1329905610,192.41.140.2
740064,Fangschnur,http://de.wikipedia.org/w/index.php?diff=99891224,99891224,1329724556,192.41.140.2
365021,Kim Dotcom,http://de.wikipedia.org/w/index.php?diff=99190464,99190464,1328254737,192.41.140.2
823395,DJ Sammy,http://de.wikipedia.org/w/index.php?diff=98563024,98563024,1326982345,192.41.140.2
823395,DJ Sammy,http://de.wikipedia.org/w/index.php?diff=98563008,98563008,1326982327,192.41.140.2
149733,Massaker von Mỹ Lai,http://de.wikipedia.org/w/index.php?diff=98524171,98524171,1326890910,192.41.140.2
566991,Tet-Offensive,http://de.wikipedia.org/w/index.php?diff=98524055,98524055,1326890657,192.41.140.2
4771585,Robert George Cole,http://de.wikipedia.org/w/index.php?diff=98488921,98488921,1326809579,192.41.140.2
6657778,Wikipedia:Löschkandidaten/11. Januar 2012,http://de.wikipedia.org/w/index.php?diff=98218356,98218356,1326272431,193.110.130.103
6657778,Wikipedia:Löschkandidaten/11. Januar 2012,http://de.wikipedia.org/w/index.php?diff=98218347,98218347,1326272413,193.110.130.103
420668,Eschweiler Karneval,http://de.wikipedia.org/w/index.php?diff=98004629,98004629,1325849098,193.110.130.103
420668,Eschweiler Karneval,http://de.wikipedia.org/w/index.php?diff=97825210,97825210,1325495787,193.110.130.103
420668,Eschweiler Karneval,http://de.wikipedia.org/w/index.php?diff=97825168,97825168,1325495708,193.110.130.103
281036,Abtei Orval,http://de.wikipedia.org/w/index.php?diff=95618775,95618775,1320498334,193.110.130.103
281036,Abtei Orval,http://de.wikipedia.org/w/index.php?diff=95618742,95618742,1320498271,193.110.130.103
420668,Eschweiler Karneval,http://de.wikipedia.org/w/index.php?diff=95233079,95233079,1319638722,193.110.130.103
420668,Eschweiler Karneval,http://de.wikipedia.org/w/index.php?diff=95227959,95227959,1319630346,193.110.130.103
5883,3. Oktober,http://de.wikipedia.org/w/index.php?diff=94333021,94333021,1317647433,192.41.140.2
