page_id,title,diff_url,revision_id,timestamp,contributor_ip
2775138,Sixto Batista Santana,http://es.wikipedia.org/w/index.php?diff=75359872,75359872,1404262009,201.157.31.213
1507124,William James Sidis,http://es.wikipedia.org/w/index.php?diff=75350621,75350621,1404231139,201.157.31.213
1469683,Miguel Ángel de Quevedo,http://es.wikipedia.org/w/index.php?diff=75317637,75317637,1404140049,201.157.31.216
73592,Los Angeles Dodgers,http://es.wikipedia.org/w/index.php?diff=75294223,75294223,1404007565,201.157.31.216
94580,Josef Mengele,http://es.wikipedia.org/w/index.php?diff=75292723,75292723,1404000431,200.23.91.152
4015124,Sindicato de Trabajadores Petroleros de la República Mexicana,http://es.wikipedia.org/w/index.php?diff=75285675,75285675,1403969143,201.140.82.204
73592,Los Angeles Dodgers,http://es.wikipedia.org/w/index.php?diff=75260019,75260019,1403833870,201.157.31.214
73592,Los Angeles Dodgers,http://es.wikipedia.org/w/index.php?diff=75257304,75257304,1403823248,201.157.31.214
73592,Los Angeles Dodgers,http://es.wikipedia.org/w/index.php?diff=75257254,75257254,1403823149,201.157.31.214
73592,Los Angeles Dodgers,http://es.wikipedia.org/w/index.php?diff=75239995,75239995,1403746342,201.157.31.213
73592,Los Angeles Dodgers,http://es.wikipedia.org/w/index.php?diff=75239703,75239703,1403744887,201.157.31.213
73592,Los Angeles Dodgers,http://es.wikipedia.org/w/index.php?diff=75239351,75239351,1403743245,201.157.31.213
73592,Los Angeles Dodgers,http://es.wikipedia.org/w/index.php?diff=75238264,75238264,1403739264,201.157.31.213
73592,Los Angeles Dodgers,http://es.wikipedia.org/w/index.php?diff=75237491,75237491,1403736717,201.157.31.213
73592,Los Angeles Dodgers,http://es.wikipedia.org/w/index.php?diff=75237427,75237427,1403736533,201.157.31.213
73592,Los Angeles Dodgers,http://es.wikipedia.org/w/index.php?diff=75237393,75237393,1403736466,201.157.31.213
398612,Batalla de Little Big Horn,http://es.wikipedia.org/w/index.php?diff=75237112,75237112,1403735681,201.157.31.213
73592,Los Angeles Dodgers,http://es.wikipedia.org/w/index.php?diff=75236181,75236181,1403732653,201.157.31.207
73592,Los Angeles Dodgers,http://es.wikipedia.org/w/index.php?diff=75235944,75235944,1403731851,201.157.31.213
73592,Los Angeles Dodgers,http://es.wikipedia.org/w/index.php?diff=75235226,75235226,1403729370,201.157.31.213
73592,Los Angeles Dodgers,http://es.wikipedia.org/w/index.php?diff=75221589,75221589,1403661767,201.157.31.214
73592,Los Angeles Dodgers,http://es.wikipedia.org/w/index.php?diff=75221540,75221540,1403661546,201.157.31.214
73592,Los Angeles Dodgers,http://es.wikipedia.org/w/index.php?diff=75220230,75220230,1403655456,201.157.31.214
6718,Carlos Gardel,http://es.wikipedia.org/w/index.php?diff=75219651,75219651,1403653021,201.157.31.214
73592,Los Angeles Dodgers,http://es.wikipedia.org/w/index.php?diff=75203074,75203074,1403574537,201.157.31.216
73592,Los Angeles Dodgers,http://es.wikipedia.org/w/index.php?diff=75200834,75200834,1403566605,200.23.91.152
3607313,Diego Cocca,http://es.wikipedia.org/w/index.php?diff=75190346,75190346,1403528090,200.1.118.115
73592,Los Angeles Dodgers,http://es.wikipedia.org/w/index.php?diff=75166783,75166783,1403401245,201.157.31.216
1960972,Obstrucción intestinal,http://es.wikipedia.org/w/index.php?diff=75165465,75165465,1403396106,201.157.31.216
1960972,Obstrucción intestinal,http://es.wikipedia.org/w/index.php?diff=75165462,75165462,1403396096,201.157.31.216
73592,Los Angeles Dodgers,http://es.wikipedia.org/w/index.php?diff=75164179,75164179,1403391345,200.23.91.152
73592,Los Angeles Dodgers,http://es.wikipedia.org/w/index.php?diff=75164164,75164164,1403391295,201.157.31.216
6121630,Concha García Campoy,http://es.wikipedia.org/w/index.php?diff=75163884,75163884,1403390179,201.157.31.216
73592,Los Angeles Dodgers,http://es.wikipedia.org/w/index.php?diff=75162925,75162925,1403386517,201.157.31.216
160533,Baltimore Orioles,http://es.wikipedia.org/w/index.php?diff=75162329,75162329,1403383779,201.157.31.216
160533,Baltimore Orioles,http://es.wikipedia.org/w/index.php?diff=75162183,75162183,1403383134,201.157.31.216
627244,Campeonato del mundo de pádel,http://es.wikipedia.org/w/index.php?diff=75156661,75156661,1403359796,200.1.118.115
73592,Los Angeles Dodgers,http://es.wikipedia.org/w/index.php?diff=75150128,75150128,1403315055,201.157.31.213
160533,Baltimore Orioles,http://es.wikipedia.org/w/index.php?diff=75147298,75147298,1403314234,201.157.31.213
160533,Baltimore Orioles,http://es.wikipedia.org/w/index.php?diff=75146307,75146307,1403313419,201.157.31.207
