article_id,title,diff_url,revision_id,ts,timestamp,contributor_ip
911658,Reserve requirement,http://en.wikipedia.org/w/index.php?diff=340672099,340672099,1.264745334E9,1264745334,12.47.208.50
817996,Liquid Sky,http://en.wikipedia.org/w/index.php?diff=340605954,340605954,1.264717119E9,1264717119,12.47.208.34
3253695,"Bradfield Highway, Sydney",http://en.wikipedia.org/w/index.php?diff=340491121,340491121,1.264664006E9,1264664006,203.20.158.128
385316,Gladesville Bridge,http://en.wikipedia.org/w/index.php?diff=340490933,340490933,1.264663865E9,1264663865,203.20.158.128
5230451,Governor Phillip Tower,http://en.wikipedia.org/w/index.php?diff=340488046,340488046,1.264661889E9,1264661889,203.20.158.128
3253695,"Bradfield Highway, Sydney",http://en.wikipedia.org/w/index.php?diff=340487383,340487383,1.26466141E9,1264661410,203.20.158.128
3253695,"Bradfield Highway, Sydney",http://en.wikipedia.org/w/index.php?diff=340487301,340487301,1.264661374E9,1264661374,203.20.158.128
385316,Gladesville Bridge,http://en.wikipedia.org/w/index.php?diff=340487047,340487047,1.264661201E9,1264661201,203.20.158.128
766814,Sandy Dennis,http://en.wikipedia.org/w/index.php?diff=340213329,340213329,1.264542456E9,1264542456,12.47.208.50
55037,Shellfish,http://en.wikipedia.org/w/index.php?diff=339400965,339400965,1.264189991E9,1264189991,12.47.208.50
55037,Shellfish,http://en.wikipedia.org/w/index.php?diff=339400863,339400863,1.264189957E9,1264189957,12.47.208.50
55037,Shellfish,http://en.wikipedia.org/w/index.php?diff=339400657,339400657,1.264189885E9,1264189885,12.47.208.50
187622,Great Hanshin earthquake,http://en.wikipedia.org/w/index.php?diff=338866769,338866769,1.263949455E9,1263949455,12.47.208.58
12689341,Příbram District,http://en.wikipedia.org/w/index.php?diff=338728571,338728571,1.263896274E9,1263896274,203.56.87.254
23167590,Wedad Lootah,http://en.wikipedia.org/w/index.php?diff=338007336,338007336,1.263568851E9,1263568851,204.4.131.140
6453742,Albert Campbell Collegiate Institute,http://en.wikipedia.org/w/index.php?diff=337889652,337889652,1.263510053E9,1263510053,12.47.208.50
6453742,Albert Campbell Collegiate Institute,http://en.wikipedia.org/w/index.php?diff=337888745,337888745,1.26350974E9,1263509740,12.47.208.50
18718238,Craig Shoemaker,http://en.wikipedia.org/w/index.php?diff=337719504,337719504,1.263434586E9,1263434586,12.47.208.50
21698883,Digicell,http://en.wikipedia.org/w/index.php?diff=337662120,337662120,1.263414552E9,1263414552,12.47.208.50
21698883,Digicell,http://en.wikipedia.org/w/index.php?diff=337662049,337662049,1.263414528E9,1263414528,12.47.208.50
165094,Runway,http://en.wikipedia.org/w/index.php?diff=336607851,336607851,1.262964285E9,1262964285,12.47.208.34
1223579,Mike Shanahan,http://en.wikipedia.org/w/index.php?diff=336325504,336325504,1.262831822E9,1262831822,12.47.208.50
19329085,Womanizer (song),http://en.wikipedia.org/w/index.php?diff=336281973,336281973,1.262815904E9,1262815904,12.47.208.50
1223579,Mike Shanahan,http://en.wikipedia.org/w/index.php?diff=336082098,336082098,1.262729517E9,1262729517,12.47.208.50
68485,Jurassic Park (film),http://en.wikipedia.org/w/index.php?diff=336025742,336025742,1.262710933E9,1262710933,204.4.130.140
18679439,July 31,http://en.wikipedia.org/w/index.php?diff=335093347,335093347,1.262260823E9,1262260823,204.4.131.140
48218,Commodity,http://en.wikipedia.org/w/index.php?diff=334926299,334926299,1.262187512E9,1262187512,12.47.208.50
5058739,Sweden,http://en.wikipedia.org/w/index.php?diff=334913919,334913919,1.2621829E9,1262182900,12.47.208.34
17927503,3 Idiots,http://en.wikipedia.org/w/index.php?diff=334637261,334637261,1.262044834E9,1262044834,12.47.208.50
17927503,3 Idiots,http://en.wikipedia.org/w/index.php?diff=334636793,334636793,1.262044639E9,1262044639,12.47.208.50
14536,Indian musical instruments,http://en.wikipedia.org/w/index.php?diff=334493161,334493161,1.261992721E9,1261992721,12.47.208.34
25578539,Talk:Whistle While You Work,http://en.wikipedia.org/w/index.php?diff=334410879,334410879,1.261961538E9,1261961538,12.47.208.50
180847,United States Note,http://en.wikipedia.org/w/index.php?diff=333618585,333618585,1.261597214E9,1261597214,204.4.131.140
517416,Repurchase agreement,http://en.wikipedia.org/w/index.php?diff=333584147,333584147,1.261588536E9,1261588536,12.47.208.50
517416,Repurchase agreement,http://en.wikipedia.org/w/index.php?diff=333584025,333584025,1.261588504E9,1261588504,12.47.208.50
517416,Repurchase agreement,http://en.wikipedia.org/w/index.php?diff=333583957,333583957,1.261588489E9,1261588489,12.47.208.50
59892,List of highest-grossing films,http://en.wikipedia.org/w/index.php?diff=333477846,333477846,1.261549688E9,1261549688,12.47.208.50
187241,Sport Club Corinthians Paulista,http://en.wikipedia.org/w/index.php?diff=333098801,333098801,1.261420081E9,1261420081,12.47.208.34
187274,São Paulo FC,http://en.wikipedia.org/w/index.php?diff=333098066,333098066,1.261419787E9,1261419787,12.47.208.34
187274,São Paulo FC,http://en.wikipedia.org/w/index.php?diff=333095815,333095815,1.261418881E9,1261418881,12.47.208.34
187274,São Paulo FC,http://en.wikipedia.org/w/index.php?diff=333095721,333095721,1.261418839E9,1261418839,12.47.208.34
187274,São Paulo FC,http://en.wikipedia.org/w/index.php?diff=333095212,333095212,1.261418636E9,1261418636,12.47.208.34
187274,São Paulo FC,http://en.wikipedia.org/w/index.php?diff=333095119,333095119,1.261418604E9,1261418604,12.47.208.34
187274,São Paulo FC,http://en.wikipedia.org/w/index.php?diff=333095034,333095034,1.261418572E9,1261418572,12.47.208.34
187274,São Paulo FC,http://en.wikipedia.org/w/index.php?diff=333094834,333094834,1.261418495E9,1261418495,12.47.208.34
187274,São Paulo FC,http://en.wikipedia.org/w/index.php?diff=333094725,333094725,1.261418448E9,1261418448,12.47.208.34
187274,São Paulo FC,http://en.wikipedia.org/w/index.php?diff=333094560,333094560,1.261418388E9,1261418388,12.47.208.34
187274,São Paulo FC,http://en.wikipedia.org/w/index.php?diff=333094228,333094228,1.261418237E9,1261418237,12.47.208.34
2899298,Jerzy Franciszek Kulczycki,http://en.wikipedia.org/w/index.php?diff=332454031,332454031,1.261120908E9,1261120908,203.56.87.254
17909659,Kulchytsky,http://en.wikipedia.org/w/index.php?diff=332453936,332453936,1.261120847E9,1261120847,203.56.87.254
5707669,Transneft,http://en.wikipedia.org/w/index.php?diff=332041946,332041946,1.260972806E9,1260972806,12.47.208.34
5707669,Transneft,http://en.wikipedia.org/w/index.php?diff=332041888,332041888,1.260972786E9,1260972786,12.47.208.34
596997,Yegor Gaidar,http://en.wikipedia.org/w/index.php?diff=331996008,331996008,1.260954804E9,1260954804,203.56.87.254
10140660,Monocle (2007 magazine),http://en.wikipedia.org/w/index.php?diff=331864776,331864776,1.260907697E9,1260907697,12.47.208.34
13468391,Mexican Institute of Sound,http://en.wikipedia.org/w/index.php?diff=331816675,331816675,1.260889497E9,1260889497,12.47.208.34
