id,title,diff_url,revision_id,timestamp,contributor_ip
77741,2004 Summer Olympics,http://en.wikipedia.org/w/index.php?diff=340723978,340723978,1264776780,204.114.196.11
1203787,Plasma cutting,http://en.wikipedia.org/w/index.php?diff=340675611,340675611,1264747415,204.114.196.11
4511336,Gounder,http://en.wikipedia.org/w/index.php?diff=340529261,340529261,1264688988,204.114.196.11
4511336,Gounder,http://en.wikipedia.org/w/index.php?diff=340529189,340529189,1264688954,204.114.196.11
92654,Talk:Same-sex marriage,http://en.wikipedia.org/w/index.php?diff=340517624,340517624,1264682743,148.168.127.10
5609097,Bachelor of Pharmacy,http://en.wikipedia.org/w/index.php?diff=340469520,340469520,1264652373,204.114.196.11
5609097,Bachelor of Pharmacy,http://en.wikipedia.org/w/index.php?diff=340469224,340469224,1264652257,204.114.196.11
337378,Ganglion cyst,http://en.wikipedia.org/w/index.php?diff=340464591,340464591,1264650482,204.114.196.11
133348,"Collegeville, Pennsylvania",http://en.wikipedia.org/w/index.php?diff=340406785,340406785,1264627825,148.168.127.10
924210,Saxon (vehicle),http://en.wikipedia.org/w/index.php?diff=340306859,340306859,1264585602,204.114.196.11
945950,Ruth Graham,http://en.wikipedia.org/w/index.php?diff=339894088,339894088,1264411372,204.114.196.11
1599887,Cetuximab,http://en.wikipedia.org/w/index.php?diff=339198336,339198336,1264101095,148.168.40.4
395496,"Boyle Heights, Los Angeles, California",http://en.wikipedia.org/w/index.php?diff=338978131,338978131,1264005252,148.168.127.10
319048,Vinayak Damodar Savarkar,http://en.wikipedia.org/w/index.php?diff=338362849,338362849,1263736591,204.114.196.11
10467505,Ministry of Human Resource Development (India),http://en.wikipedia.org/w/index.php?diff=338335634,338335634,1263720006,204.114.196.11
10467505,Ministry of Human Resource Development (India),http://en.wikipedia.org/w/index.php?diff=338335605,338335605,1263719986,204.114.196.11
133348,"Collegeville, Pennsylvania",http://en.wikipedia.org/w/index.php?diff=337996872,337996872,1263564367,148.168.127.10
539884,Hema Malini,http://en.wikipedia.org/w/index.php?diff=337119692,337119692,1263178733,148.168.127.10
5025824,Cho Ramaswamy,http://en.wikipedia.org/w/index.php?diff=336598623,336598623,1262960455,204.114.196.11
14784860,Babu Bajrangi,http://en.wikipedia.org/w/index.php?diff=336415257,336415257,1262879916,204.114.196.11
18362935,List of Omega Psi Phi chapters,http://en.wikipedia.org/w/index.php?diff=336412291,336412291,1262878786,148.168.127.10
3218783,Drug development,http://en.wikipedia.org/w/index.php?diff=336396243,336396243,1262872599,148.168.127.10
15376672,List of people from Staten Island,http://en.wikipedia.org/w/index.php?diff=336019356,336019356,1262708482,148.168.127.10
19842161,Tanezumab,http://en.wikipedia.org/w/index.php?diff=335576929,335576929,1262491353,148.168.127.10
2465585,List of recognised political parties in India,http://en.wikipedia.org/w/index.php?diff=335117644,335117644,1262274080,204.114.196.11
868657,The Thumb,http://en.wikipedia.org/w/index.php?diff=334917189,334917189,1262184154,148.168.40.4
613818,Arthashastra,http://en.wikipedia.org/w/index.php?diff=334727024,334727024,1262096422,148.168.40.4
243401,Infosys,http://en.wikipedia.org/w/index.php?diff=334558894,334558894,1262015395,204.114.196.11
243401,Infosys,http://en.wikipedia.org/w/index.php?diff=334558599,334558599,1262015304,204.114.196.11
5805684,Pappireddipatti,http://en.wikipedia.org/w/index.php?diff=334080722,334080722,1261825007,148.168.127.10
5805684,Pappireddipatti,http://en.wikipedia.org/w/index.php?diff=334080691,334080691,1261824980,148.168.127.10
5805684,Pappireddipatti,http://en.wikipedia.org/w/index.php?diff=334080662,334080662,1261824952,148.168.127.10
5805684,Pappireddipatti,http://en.wikipedia.org/w/index.php?diff=334080527,334080527,1261824841,148.168.127.10
5805684,Pappireddipatti,http://en.wikipedia.org/w/index.php?diff=334080502,334080502,1261824819,148.168.127.10
5805684,Pappireddipatti,http://en.wikipedia.org/w/index.php?diff=334080476,334080476,1261824797,148.168.127.10
60072,Mission San Miguel Arcángel,http://en.wikipedia.org/w/index.php?diff=334010469,334010469,1261777911,148.168.127.10
60072,Mission San Miguel Arcángel,http://en.wikipedia.org/w/index.php?diff=334010405,334010405,1261777874,148.168.127.10
60072,Mission San Miguel Arcángel,http://en.wikipedia.org/w/index.php?diff=334010016,334010016,1261777646,148.168.127.10
763501,Kim Peek,http://en.wikipedia.org/w/index.php?diff=333605934,333605934,1261594241,148.168.127.10
59599,Mission San Diego de Alcalá,http://en.wikipedia.org/w/index.php?diff=333560552,333560552,1261579441,148.168.127.10
2673912,Susan Bysiewicz,http://en.wikipedia.org/w/index.php?diff=333540808,333540808,1261570342,148.168.40.4
23372115,Monty Python's Flying Circus,http://en.wikipedia.org/w/index.php?diff=333338297,333338297,1261510415,148.168.127.10
8867594,Sathya Sai Baba movement,http://en.wikipedia.org/w/index.php?diff=333319906,333319906,1261505989,148.168.40.4
8867594,Sathya Sai Baba movement,http://en.wikipedia.org/w/index.php?diff=333319712,333319712,1261505948,148.168.40.4
11262088,List of Presidents of the United States by age,http://en.wikipedia.org/w/index.php?diff=332790282,332790282,1261279378,148.168.40.4
119230,"Manchester, Michigan",http://en.wikipedia.org/w/index.php?diff=332391779,332391779,1261091482,148.168.127.10
119230,"Manchester, Michigan",http://en.wikipedia.org/w/index.php?diff=332376178,332376178,1261086439,148.168.127.10
119230,"Manchester, Michigan",http://en.wikipedia.org/w/index.php?diff=332374834,332374834,1261086011,148.168.127.10
119230,"Manchester, Michigan",http://en.wikipedia.org/w/index.php?diff=332365520,332365520,1261082968,148.168.127.10
119230,"Manchester, Michigan",http://en.wikipedia.org/w/index.php?diff=332365013,332365013,1261082809,148.168.127.10
16197786,"Eisenhower High School (Decatur, Illinois)",http://en.wikipedia.org/w/index.php?diff=332338198,332338198,1261074203,148.168.127.10
16197786,"Eisenhower High School (Decatur, Illinois)",http://en.wikipedia.org/w/index.php?diff=332336755,332336755,1261073636,148.168.127.10
2147099,WTIC-TV,http://en.wikipedia.org/w/index.php?diff=332335996,332335996,1261073358,148.168.127.10
3218783,Drug development,http://en.wikipedia.org/w/index.php?diff=332303812,332303812,1261061889,148.168.40.4
159846,MSNBC,http://en.wikipedia.org/w/index.php?diff=332124899,332124899,1260999404,148.168.127.10
20490327,Y.S. Jagan Mohan Reddy,http://en.wikipedia.org/w/index.php?diff=331887933,331887933,1260914930,148.168.40.4
151010,"Bethlehem, Pennsylvania",http://en.wikipedia.org/w/index.php?diff=331857969,331857969,1260905361,148.168.40.4
