page_id,title,diff_url,revision_id,timestamp,contributor_ip,contributor_ip_int
12623568,Northern Ireland Conservatives,http://en.wikipedia.org/w/index.php?diff=615431770,615431770,1404394989,136.173.180.8,2293085192
723913,Charles Tannock,http://en.wikipedia.org/w/index.php?diff=615395100,615395100,1404370778,136.173.162.144,2293080720
723913,Charles Tannock,http://en.wikipedia.org/w/index.php?diff=615394208,615394208,1404370003,136.173.162.144,2293080720
744904,BC Žalgiris,http://en.wikipedia.org/w/index.php?diff=615266369,615266369,1404290345,136.173.62.145,2293055121
744904,BC Žalgiris,http://en.wikipedia.org/w/index.php?diff=615265950,615265950,1404290050,136.173.62.145,2293055121
14974316,Template:BC Žalgiris roster,http://en.wikipedia.org/w/index.php?diff=615265844,615265844,1404289980,136.173.62.145,2293055121
744904,BC Žalgiris,http://en.wikipedia.org/w/index.php?diff=615265783,615265783,1404289946,136.173.62.145,2293055121
30103973,Mark A. Sammut,http://en.wikipedia.org/w/index.php?diff=614997518,614997518,1404123234,136.173.62.145,2293055121
18159544,1998 FIFA World Cup Group A,http://en.wikipedia.org/w/index.php?diff=614606097,614606097,1403854494,136.173.62.129,2293055105
33359406,Klemen Žumer,http://en.wikipedia.org/w/index.php?diff=613554514,613554514,1403181647,136.173.62.145,2293055121
33359406,Klemen Žumer,http://en.wikipedia.org/w/index.php?diff=613554407,613554407,1403181564,136.173.62.145,2293055121
33359406,Klemen Žumer,http://en.wikipedia.org/w/index.php?diff=613553123,613553123,1403180690,136.173.62.145,2293055121
546272,23-F,http://en.wikipedia.org/w/index.php?diff=613532911,613532911,1403164939,136.173.62.145,2293055121
2840095,Legislature of the European Union,http://en.wikipedia.org/w/index.php?diff=613423619,613423619,1403095479,136.173.162.129,2293080705
2840095,Legislature of the European Union,http://en.wikipedia.org/w/index.php?diff=613423434,613423434,1403095382,136.173.162.129,2293080705
2840095,Legislature of the European Union,http://en.wikipedia.org/w/index.php?diff=613423236,613423236,1403095275,136.173.162.129,2293080705
30863794,IMRO – Bulgarian National Movement,http://en.wikipedia.org/w/index.php?diff=612746265,612746265,1402651830,136.173.162.144,2293080720
27599170,Casemate de Wittring,http://en.wikipedia.org/w/index.php?diff=612500882,612500882,1402495858,136.173.62.129,2293055105
5788419,Frans Sammut,http://en.wikipedia.org/w/index.php?diff=611982651,611982651,1402168003,136.173.62.145,2293055121
5788419,Frans Sammut,http://en.wikipedia.org/w/index.php?diff=611982619,611982619,1402167979,136.173.62.145,2293055121
2437433,Civil Code of Russia,http://en.wikipedia.org/w/index.php?diff=611807539,611807539,1402054103,136.173.162.129,2293080705
2437433,Civil Code of Russia,http://en.wikipedia.org/w/index.php?diff=611807478,611807478,1402054056,136.173.162.129,2293080705
2437433,Civil Code of Russia,http://en.wikipedia.org/w/index.php?diff=611807380,611807380,1402053965,136.173.162.129,2293080705
1196634,G7,http://en.wikipedia.org/w/index.php?diff=610528964,610528964,1401302569,91.194.202.200,1539492552
1196634,G7,http://en.wikipedia.org/w/index.php?diff=610528684,610528684,1401302418,91.194.202.200,1539492552
37470540,Together 2014,http://en.wikipedia.org/w/index.php?diff=610492124,610492124,1401283805,136.173.162.144,2293080720
15443179,Ouvrage Le Lavoir,http://en.wikipedia.org/w/index.php?diff=609244060,609244060,1400510401,136.173.62.129,2293055105
157580,Vilvoorde,http://en.wikipedia.org/w/index.php?diff=609214681,609214681,1400491657,136.173.162.144,2293080720
23858981,Felix Brych,http://en.wikipedia.org/w/index.php?diff=608810265,608810265,1400231429,136.173.162.129,2293080705
241868,Centre Party (Finland),http://en.wikipedia.org/w/index.php?diff=608674149,608674149,1400152922,136.173.62.145,2293055121
23799445,Edward McMillan-Scott,http://en.wikipedia.org/w/index.php?diff=608362389,608362389,1399979418,136.173.162.144,2293080720
23799445,Edward McMillan-Scott,http://en.wikipedia.org/w/index.php?diff=608232441,608232441,1399906482,136.173.162.144,2293080720
23799445,Edward McMillan-Scott,http://en.wikipedia.org/w/index.php?diff=608232009,608232009,1399906283,136.173.162.144,2293080720
10178227,Bureau of the European Parliament,http://en.wikipedia.org/w/index.php?diff=607490832,607490832,1399476723,136.173.62.129,2293055105
40456096,Kraken Rum,http://en.wikipedia.org/w/index.php?diff=607145412,607145412,1399283637,91.194.202.200,1539492552
37178635,2013 All-Ireland Senior Hurling Championship,http://en.wikipedia.org/w/index.php?diff=607128772,607128772,1399272848,91.194.202.200,1539492552
23799445,Edward McMillan-Scott,http://en.wikipedia.org/w/index.php?diff=606493815,606493815,1398874208,136.173.162.144,2293080720
36404847,Ryan Guzman,http://en.wikipedia.org/w/index.php?diff=606476434,606476434,1398866133,136.173.180.8,2293085192
23799445,Edward McMillan-Scott,http://en.wikipedia.org/w/index.php?diff=606464170,606464170,1398858968,136.173.162.144,2293080720
23799445,Edward McMillan-Scott,http://en.wikipedia.org/w/index.php?diff=606459668,606459668,1398855680,136.173.162.144,2293080720
2024926,Christine Ockrent,http://en.wikipedia.org/w/index.php?diff=605595773,605595773,1398340936,136.173.62.129,2293055105
7936774,Olle Schmidt,http://en.wikipedia.org/w/index.php?diff=605584712,605584712,1398333452,136.173.162.144,2293080720
7936774,Olle Schmidt,http://en.wikipedia.org/w/index.php?diff=605584591,605584591,1398333367,136.173.162.144,2293080720
41279241,Association of Young Azerbaijani Professionals in Europe - AYAPE,http://en.wikipedia.org/w/index.php?diff=605431916,605431916,1398247241,136.173.162.129,2293080705
14619045,European Parliament in Luxembourg,http://en.wikipedia.org/w/index.php?diff=604584493,604584493,1397735753,136.173.62.145,2293055121
14619045,European Parliament in Luxembourg,http://en.wikipedia.org/w/index.php?diff=604584241,604584241,1397735618,136.173.62.145,2293055121
3157962,Golborne,http://en.wikipedia.org/w/index.php?diff=604446309,604446309,1397654667,136.173.162.144,2293080720
3157962,Golborne,http://en.wikipedia.org/w/index.php?diff=604446146,604446146,1397654580,136.173.162.144,2293080720
1059095,Arab diaspora,http://en.wikipedia.org/w/index.php?diff=604300307,604300307,1397569120,136.173.62.129,2293055105
723614,Richard Corbett,http://en.wikipedia.org/w/index.php?diff=603986223,603986223,1397378317,91.194.202.200,1539492552
744904,BC Žalgiris,http://en.wikipedia.org/w/index.php?diff=603309317,603309317,1396968392,136.173.62.145,2293055121
744904,BC Žalgiris,http://en.wikipedia.org/w/index.php?diff=603308402,603308402,1396967942,136.173.62.145,2293055121
744904,BC Žalgiris,http://en.wikipedia.org/w/index.php?diff=603308155,603308155,1396967822,136.173.62.145,2293055121
744904,BC Žalgiris,http://en.wikipedia.org/w/index.php?diff=603308095,603308095,1396967797,136.173.62.145,2293055121
14974316,Template:BC Žalgiris roster,http://en.wikipedia.org/w/index.php?diff=603307856,603307856,1396967692,136.173.62.145,2293055121
42063996,Terminology Coordination Unit of the European Parliament,http://en.wikipedia.org/w/index.php?diff=603273332,603273332,1396945135,136.173.62.145,2293055121
42063996,Terminology Coordination Unit of the European Parliament,http://en.wikipedia.org/w/index.php?diff=603273252,603273252,1396945062,136.173.62.145,2293055121
42063996,Terminology Coordination Unit of the European Parliament,http://en.wikipedia.org/w/index.php?diff=603273151,603273151,1396944983,136.173.62.145,2293055121
42063996,Terminology Coordination Unit of the European Parliament,http://en.wikipedia.org/w/index.php?diff=603157945,603157945,1396881765,136.173.62.145,2293055121
15850298,Pat the Cope Gallagher,http://en.wikipedia.org/w/index.php?diff=602581071,602581071,1396533628,136.173.162.144,2293080720
16645550,Kay Swinburne,http://en.wikipedia.org/w/index.php?diff=601663057,601663057,1396019271,136.173.162.144,2293080720
16645550,Kay Swinburne,http://en.wikipedia.org/w/index.php?diff=601662898,601662898,1396019179,136.173.162.144,2293080720
416688,Jack White,http://en.wikipedia.org/w/index.php?diff=601486409,601486409,1395915982,136.173.62.145,2293055121
16645550,Kay Swinburne,http://en.wikipedia.org/w/index.php?diff=601216975,601216975,1395766584,136.173.162.144,2293080720
286365,List of official languages by institution,http://en.wikipedia.org/w/index.php?diff=601207300,601207300,1395762429,91.194.202.200,1539492552
16645550,Kay Swinburne,http://en.wikipedia.org/w/index.php?diff=601200002,601200002,1395759116,136.173.162.144,2293080720
16645550,Kay Swinburne,http://en.wikipedia.org/w/index.php?diff=601043885,601043885,1395674853,136.173.162.144,2293080720
16645550,Kay Swinburne,http://en.wikipedia.org/w/index.php?diff=601043728,601043728,1395674765,136.173.162.144,2293080720
1800297,Véronique De Keyser,http://en.wikipedia.org/w/index.php?diff=600315393,600315393,1395242072,136.173.162.144,2293080720
744904,BC Žalgiris,http://en.wikipedia.org/w/index.php?diff=600147668,600147668,1395145546,136.173.62.145,2293055121
744904,BC Žalgiris,http://en.wikipedia.org/w/index.php?diff=600147592,600147592,1395145495,136.173.62.145,2293055121
744904,BC Žalgiris,http://en.wikipedia.org/w/index.php?diff=600132526,600132526,1395134895,136.173.62.145,2293055121
744904,BC Žalgiris,http://en.wikipedia.org/w/index.php?diff=600132477,600132477,1395134841,136.173.62.145,2293055121
14974316,Template:BC Žalgiris roster,http://en.wikipedia.org/w/index.php?diff=600132399,600132399,1395134793,136.173.62.145,2293055121
14974316,Template:BC Žalgiris roster,http://en.wikipedia.org/w/index.php?diff=600132063,600132063,1395134514,136.173.62.145,2293055121
1800297,Véronique De Keyser,http://en.wikipedia.org/w/index.php?diff=600014824,600014824,1395067428,136.173.162.129,2293080705
1800297,Véronique De Keyser,http://en.wikipedia.org/w/index.php?diff=600008729,600008729,1395064261,136.173.162.129,2293080705
2344321,European Parliament Committee on Culture and Education,http://en.wikipedia.org/w/index.php?diff=599407789,599407789,1394700475,136.173.162.144,2293080720
38946395,Pablo Zalba Bidegain,http://en.wikipedia.org/w/index.php?diff=599105984,599105984,1394527645,136.173.162.144,2293080720
39364082,"European Parliament election, 2014 (Austria)",http://en.wikipedia.org/w/index.php?diff=598998497,598998497,1394466802,136.173.162.144,2293080720
2274504,French verbs,http://en.wikipedia.org/w/index.php?diff=598964049,598964049,1394446629,91.194.202.200,1539492552
23488232,Malika Benarab-Attou,http://en.wikipedia.org/w/index.php?diff=598385303,598385303,1394105187,136.173.162.144,2293080720
37466051,Template:Bailout programs for EU members (since 2008),http://en.wikipedia.org/w/index.php?diff=597399158,597399158,1393522771,91.194.202.200,1539492552
1800297,Véronique De Keyser,http://en.wikipedia.org/w/index.php?diff=597384654,597384654,1393516198,136.173.162.144,2293080720
1800297,Véronique De Keyser,http://en.wikipedia.org/w/index.php?diff=597381920,597381920,1393514873,136.173.162.144,2293080720
23515976,Norica Nicolai,http://en.wikipedia.org/w/index.php?diff=597371266,597371266,1393509375,136.173.162.144,2293080720
3213202,Boyko Borisov,http://en.wikipedia.org/w/index.php?diff=597064710,597064710,1393333932,136.173.180.8,2293085192
3213202,Boyko Borisov,http://en.wikipedia.org/w/index.php?diff=597064429,597064429,1393333759,136.173.180.8,2293085192
