id,title,diff_url,revision_id,timestamp,contributor_ip
863257,Deadshot,http://en.wikipedia.org/w/index.php?diff=340560383,340560383,1264700917,141.116.212.23
23350235,Brisco (rapper),http://en.wikipedia.org/w/index.php?diff=340541668,340541668,1264693924,141.116.212.32
1951749,University School of Nova Southeastern University,http://en.wikipedia.org/w/index.php?diff=338748501,338748501,1263907467,141.116.209.108
1951749,University School of Nova Southeastern University,http://en.wikipedia.org/w/index.php?diff=338748473,338748473,1263907451,141.116.209.108
1951749,University School of Nova Southeastern University,http://en.wikipedia.org/w/index.php?diff=338748444,338748444,1263907437,141.116.209.108
1951749,University School of Nova Southeastern University,http://en.wikipedia.org/w/index.php?diff=338748405,338748405,1263907421,141.116.209.108
1951749,University School of Nova Southeastern University,http://en.wikipedia.org/w/index.php?diff=338748370,338748370,1263907406,141.116.209.108
1951749,University School of Nova Southeastern University,http://en.wikipedia.org/w/index.php?diff=338748343,338748343,1263907392,141.116.209.108
1951749,University School of Nova Southeastern University,http://en.wikipedia.org/w/index.php?diff=338748320,338748320,1263907380,141.116.209.108
1951749,University School of Nova Southeastern University,http://en.wikipedia.org/w/index.php?diff=338748293,338748293,1263907367,141.116.209.108
1951749,University School of Nova Southeastern University,http://en.wikipedia.org/w/index.php?diff=338748270,338748270,1263907356,141.116.209.108
1951749,University School of Nova Southeastern University,http://en.wikipedia.org/w/index.php?diff=338748236,338748236,1263907344,141.116.209.108
1951749,University School of Nova Southeastern University,http://en.wikipedia.org/w/index.php?diff=338748208,338748208,1263907331,141.116.209.108
1951749,University School of Nova Southeastern University,http://en.wikipedia.org/w/index.php?diff=338748177,338748177,1263907316,141.116.209.108
2000219,Mindy McCready,http://en.wikipedia.org/w/index.php?diff=338007574,338007574,1263568927,199.114.61.34
2000219,Mindy McCready,http://en.wikipedia.org/w/index.php?diff=338007477,338007477,1263568892,199.114.61.34
4971776,Atom (Ray Palmer),http://en.wikipedia.org/w/index.php?diff=337870346,337870346,1263503693,141.116.212.23
2673912,Susan Bysiewicz,http://en.wikipedia.org/w/index.php?diff=337837074,337837074,1263492624,141.116.212.23
21456938,Glee (TV series),http://en.wikipedia.org/w/index.php?diff=337226816,337226816,1263235615,141.116.78.75
17676137,Publication history of Wonder Woman,http://en.wikipedia.org/w/index.php?diff=337216309,337216309,1263231820,141.116.212.32
25245925,Necrosha,http://en.wikipedia.org/w/index.php?diff=336638204,336638204,1262974966,141.116.212.32
483329,Ohio University,http://en.wikipedia.org/w/index.php?diff=336445910,336445910,1262890389,141.116.212.23
18477796,Jeff Beatty,http://en.wikipedia.org/w/index.php?diff=336435309,336435309,1262886625,141.116.212.32
21936099,Thara Ak-Var,http://en.wikipedia.org/w/index.php?diff=333639411,333639411,1261601997,141.116.212.23
1813667,Naval Air Station Patuxent River,http://en.wikipedia.org/w/index.php?diff=333311451,333311451,1261503889,141.116.212.23
144650,Ground zero,http://en.wikipedia.org/w/index.php?diff=332346111,332346111,1261076992,141.116.212.32
3839790,Kate Mara,http://en.wikipedia.org/w/index.php?diff=332116812,332116812,1260996645,141.116.135.75
679365,List of Puerto Rican slang words and phrases,http://en.wikipedia.org/w/index.php?diff=330885333,330885333,1260461439,141.116.212.32
679365,List of Puerto Rican slang words and phrases,http://en.wikipedia.org/w/index.php?diff=330885015,330885015,1260461298,141.116.212.32
265112,Improvised explosive device,http://en.wikipedia.org/w/index.php?diff=330723941,330723941,1260390584,141.116.208.45
265112,Improvised explosive device,http://en.wikipedia.org/w/index.php?diff=330723596,330723596,1260390482,141.116.208.45
1145996,"George W. Casey, Jr.",http://en.wikipedia.org/w/index.php?diff=330559416,330559416,1260314538,141.116.212.23
55465,High-occupancy vehicle lane,http://en.wikipedia.org/w/index.php?diff=330464820,330464820,1260284532,141.116.212.23
18362935,List of Omega Psi Phi chapters,http://en.wikipedia.org/w/index.php?diff=330286656,330286656,1260211492,141.116.212.32
8268257,Jesse Chambers,http://en.wikipedia.org/w/index.php?diff=328808150,328808150,1259592781,141.116.212.23
22673352,Indigo Tribe,http://en.wikipedia.org/w/index.php?diff=326976246,326976246,1258744546,141.116.212.23
4030473,Lewis Millett,http://en.wikipedia.org/w/index.php?diff=326964330,326964330,1258739854,141.116.212.23
6060841,List of Korean War Medal of Honor recipients,http://en.wikipedia.org/w/index.php?diff=326962649,326962649,1258739220,141.116.212.23
709344,Black Widow (Natalia Romanova),http://en.wikipedia.org/w/index.php?diff=326955580,326955580,1258736818,199.114.61.34
943078,Paik Sun-yup,http://en.wikipedia.org/w/index.php?diff=326608956,326608956,1258579502,141.116.212.23
13090470,Ronald H. Griffith,http://en.wikipedia.org/w/index.php?diff=326599089,326599089,1258575934,141.116.212.32
13090470,Ronald H. Griffith,http://en.wikipedia.org/w/index.php?diff=326598063,326598063,1258575585,141.116.212.32
13090470,Ronald H. Griffith,http://en.wikipedia.org/w/index.php?diff=326597846,326597846,1258575503,141.116.212.32
13090470,Ronald H. Griffith,http://en.wikipedia.org/w/index.php?diff=326597708,326597708,1258575460,141.116.212.32
2133731,Business speak,http://en.wikipedia.org/w/index.php?diff=326585034,326585034,1258571124,141.116.212.23
2133731,Business speak,http://en.wikipedia.org/w/index.php?diff=326584656,326584656,1258570991,141.116.212.23
13090470,Ronald H. Griffith,http://en.wikipedia.org/w/index.php?diff=326578866,326578866,1258569036,141.116.212.23
13090470,Ronald H. Griffith,http://en.wikipedia.org/w/index.php?diff=326578614,326578614,1258568944,141.116.212.23
1878642,M42 Duster,http://en.wikipedia.org/w/index.php?diff=326344952,326344952,1258466297,141.116.212.23
1878642,M42 Duster,http://en.wikipedia.org/w/index.php?diff=326344679,326344679,1258466143,141.116.212.23
403520,Orhan Pamuk,http://en.wikipedia.org/w/index.php?diff=326200701,326200701,1258397124,141.116.31.48
25036467,Wikipedia:Articles for deletion/Leader Attribute Patterns,http://en.wikipedia.org/w/index.php?diff=325669377,325669377,1258140233,141.116.237.110
7687030,Richard Webber,http://en.wikipedia.org/w/index.php?diff=325447326,325447326,1258039650,199.114.61.34
891757,Gov't Mule,http://en.wikipedia.org/w/index.php?diff=323960128,323960128,1257368849,141.116.212.23
