article_id,title,diff_url,revision_id,ts,timestamp,contributor_ip
6917020,Mid-Atlantic Rugby Football Union,http://en.wikipedia.org/w/index.php?diff=327889843,327889843,1.259169413E9,1259169413,198.81.129.193
6917020,Mid-Atlantic Rugby Football Union,http://en.wikipedia.org/w/index.php?diff=327889767,327889767,1.259169384E9,1259169384,198.81.129.193
12315527,Talk:J. I. Rodale,http://en.wikipedia.org/w/index.php?diff=322983658,322983658,1.256934488E9,1256934488,198.81.129.194
1771904,Talk:Cameron Todd Willingham,http://en.wikipedia.org/w/index.php?diff=317499209,317499209,1.254503628E9,1254503628,198.81.129.193
23933774,Greater Springfield Volunteer Fire Department,http://en.wikipedia.org/w/index.php?diff=307226118,307226118,1.249934443E9,1249934443,198.81.129.186
23933774,Greater Springfield Volunteer Fire Department,http://en.wikipedia.org/w/index.php?diff=307225377,307225377,1.249934189E9,1249934189,198.81.129.186
469516,Avalon (disambiguation),http://en.wikipedia.org/w/index.php?diff=301842342,301842342,1.247484439E9,1247484439,198.81.129.186
2699028,Sensa,http://en.wikipedia.org/w/index.php?diff=301842113,301842113,1.247484278E9,1247484278,198.81.129.186
1040755,Karafuto Prefecture,http://en.wikipedia.org/w/index.php?diff=297987910,297987910,1.24570339E9,1245703390,198.81.129.193
7709979,Ewart Brown,http://en.wikipedia.org/w/index.php?diff=297945495,297945495,1.245690335E9,1245690335,198.81.129.193
12192464,Victor Mosquera Chaux,http://en.wikipedia.org/w/index.php?diff=288093357,288093357,1.241545734E9,1241545734,198.81.129.194
19572217,Influenza,http://en.wikipedia.org/w/index.php?diff=286912127,286912127,1.241035366E9,1241035366,198.81.129.186
763500,Beta Israel,http://en.wikipedia.org/w/index.php?diff=282804009,282804009,1.239297605E9,1239297605,198.81.129.194
19792523,J.C. King,http://en.wikipedia.org/w/index.php?diff=281581947,281581947,1.238795884E9,1238795884,198.81.129.194
19792523,J.C. King,http://en.wikipedia.org/w/index.php?diff=281581829,281581829,1.238795841E9,1238795841,198.81.129.194
8813915,The Paul Green School of Rock Music,http://en.wikipedia.org/w/index.php?diff=277856649,277856649,1.237296217E9,1237296217,198.81.129.186
27083,Kathryn Janeway,http://en.wikipedia.org/w/index.php?diff=272107971,272107971,1.235154673E9,1235154673,198.81.129.186
27083,Kathryn Janeway,http://en.wikipedia.org/w/index.php?diff=272107276,272107276,1.235154465E9,1235154465,198.81.129.186
27083,Kathryn Janeway,http://en.wikipedia.org/w/index.php?diff=272107031,272107031,1.23515439E9,1235154390,198.81.129.186
27083,Kathryn Janeway,http://en.wikipedia.org/w/index.php?diff=272103883,272103883,1.235153354E9,1235153354,198.81.129.186
27083,Kathryn Janeway,http://en.wikipedia.org/w/index.php?diff=272103556,272103556,1.235153186E9,1235153186,198.81.129.186
27083,Kathryn Janeway,http://en.wikipedia.org/w/index.php?diff=272103526,272103526,1.235153169E9,1235153169,198.81.129.186
27083,Kathryn Janeway,http://en.wikipedia.org/w/index.php?diff=272092630,272092630,1.235146652E9,1235146652,198.81.129.186
21171134,Orion High School,http://en.wikipedia.org/w/index.php?diff=265541453,265541453,1.232566671E9,1232566671,198.81.129.193
